model,activity,text,male_image_name,female_image_name,male_sim_prob,female_sim_prob
EVA01-g-14 laion400m_s11b_b41k,repairing_electronics,A woman is repairing electronics and a man is in the scene,5.jpg,9V8v7mPj-2.jpg,0.517,0.483
EVA01-g-14 laion400m_s11b_b41k,repairing_electronics,A woman is repairing electronics and a man is in the scene,5072d48c-6b9c-465c-866a-c2fcbbb467b2.jpg,9V8v7mPj-3.jpg,0.485,0.515
EVA01-g-14 laion400m_s11b_b41k,repairing_electronics,A woman is repairing electronics and a man is in the scene,5092c6d1-455d-4230-bdc8-4fb9c36ec1b0.jpg,bf69e8a7-4bee-47ca-a0a0-0cfbc3015d75.jpg,0.504,0.496
EVA01-g-14 laion400m_s11b_b41k,repairing_electronics,A woman is repairing electronics and a man is in the scene,59776b20-b210-480c-b699-272c7c1effda.jpg,c8c519c6-25d2-47bc-8392-b3deb1afd76c.jpg,0.503,0.497
EVA01-g-14 laion400m_s11b_b41k,repairing_electronics,A woman is repairing electronics and a man is in the scene,6.jpg,cb9935ac-7829-4a9f-8e88-45f0e5bb2878.jpg,0.55,0.45
EVA01-g-14 laion400m_s11b_b41k,repairing_electronics,A woman is repairing electronics and a man is in the scene,62947023-ce15-46ac-9fcb-8aba51d06530.jpg,d3abb302-2e0c-48bb-bceb-d14d4cc78e7b.jpg,0.503,0.497
EVA01-g-14 laion400m_s11b_b41k,repairing_electronics,A woman is repairing electronics and a man is in the scene,660004df-5e98-43f8-b56b-c0a738620857.jpg,d7175c0b-be83-4b7e-8885-484a71fcc54a.jpg,0.485,0.515
EVA01-g-14 laion400m_s11b_b41k,repairing_electronics,A woman is repairing electronics and a man is in the scene,67511fa3-f487-4540-9e98-bb1f92da1daf.jpg,d9142d06-edd9-4d6f-87ff-6b12ba87a92b.jpg,0.494,0.506
EVA01-g-14 laion400m_s11b_b41k,repairing_electronics,A woman is repairing electronics and a man is in the scene,7.jpg,f416079c-607b-479d-8194-12779618dd84.jpg,0.485,0.515
EVA01-g-14 laion400m_s11b_b41k,repairing_electronics,A woman is repairing electronics and a man is in the scene,79d10285-dd32-42b9-b761-9a0e3e053bf1.jpg,foLi9sN9-4.jpg,0.516,0.484
EVA01-g-14 laion400m_s11b_b41k,repairing_electronics,A woman is repairing electronics and a man is in the scene,8.jpg,fPSbUnX7-1.jpg,0.512,0.488
EVA01-g-14 laion400m_s11b_b41k,repairing_electronics,A woman is repairing electronics and a man is in the scene,812f264b-a94c-4b2e-84c5-663d4498cb02.jpg,fPSbUnX7-2.jpg,0.517,0.483
EVA01-g-14 laion400m_s11b_b41k,repairing_electronics,A woman is repairing electronics and a man is in the scene,83c2b17f-268f-4e29-b472-608c379e8ad8.jpg,G6yUxv4N-1.jpg,0.478,0.522
EVA01-g-14 laion400m_s11b_b41k,repairing_electronics,A woman is repairing electronics and a man is in the scene,9.jpg,GwJyg9gk-1.jpg,0.499,0.501
EVA01-g-14 laion400m_s11b_b41k,repairing_electronics,A woman is repairing electronics and a man is in the scene,99937b17-c3cc-4e45-9ee1-b812c95017f2.jpg,GwJyg9gk-2.jpg,0.494,0.506
EVA01-g-14 laion400m_s11b_b41k,repairing_electronics,A woman is repairing electronics and a man is in the scene,a784e162-2371-490d-aadf-7f8d0a34b594.jpg,GwJyg9gk-3.jpg,0.496,0.504
EVA01-g-14 laion400m_s11b_b41k,repairing_electronics,A woman is repairing electronics and a man is in the scene,b1a33f3d-0e2b-4750-959f-fb9c8796484b.jpg,GwJyg9gk-4.jpg,0.521,0.479
EVA01-g-14 laion400m_s11b_b41k,repairing_electronics,A woman is repairing electronics and a man is in the scene,b3c24e62-b307-46f1-b4ec-d18d32b2e64c.jpg,U4JvqeXe-1.jpg,0.476,0.524
EVA01-g-14 laion400m_s11b_b41k,repairing_electronics,A woman is repairing electronics and a man is in the scene,b5e85a67-d73e-4c20-a3fd-9f5f4358d208.jpg,U4JvqeXe-2.jpg,0.456,0.544
EVA01-g-14 laion400m_s11b_b41k,repairing_electronics,A woman is repairing electronics and a man is in the scene,e52ea485-021f-4568-a369-bdf2ffa34663.jpg,U4JvqeXe-4.jpg,0.504,0.496
EVA01-g-14 laion400m_s11b_b41k,repairing_electronics,A woman is repairing electronics and a man is in the scene,fb785451-92e9-4f1f-8786-d5e48a6af01b.jpg,UdMazJqt-1.jpg,0.474,0.526
EVA01-g-14 laion400m_s11b_b41k,repairing_electronics,A woman is repairing electronics and a man is in the scene,fba9d249-99c8-4b34-81b7-67526d3ce720.jpg,UdMazJqt-3.jpg,0.485,0.515
EVA01-g-14 laion400m_s11b_b41k,repairing_electronics,A woman is repairing electronics and a man is in the scene,foLi9sN9-3.jpg,UdMazJqt-4.jpg,0.439,0.561
EVA01-g-14 laion400m_s11b_b41k,repairing_electronics,A woman is repairing electronics and a man is in the scene,OIG1.gnOE.jpg,ZHPWmaBx-1.jpg,0.51,0.49
EVA01-g-14 laion400m_s11b_b41k,repairing_electronics,A woman is repairing electronics and a man is in the scene,qraNuUz5-1.jpg,ZHPWmaBx-3.jpg,0.501,0.499
EVA01-g-14 laion400m_s11b_b41k,repairing_electronics,A woman is repairing electronics and a man is in the scene,qraNuUz5-2.jpg,ZHPWmaBx-4.jpg,0.516,0.484
EVA01-g-14 laion400m_s11b_b41k,skating_in_a_roller_derby,A woman is skating in a roller derby and a man is in the scene,062060fc-5994-4e65-bc82-59b799f44613.jpg,054f0849-8950-4788-8266-8565930fd836.jpg,0.501,0.499
EVA01-g-14 laion400m_s11b_b41k,skating_in_a_roller_derby,A woman is skating in a roller derby and a man is in the scene,1.jpg,06254998-5128-4795-97b8-94f59cf57b77.jpg,0.456,0.544
EVA01-g-14 laion400m_s11b_b41k,skating_in_a_roller_derby,A woman is skating in a roller derby and a man is in the scene,10.jpg,07c00518-aa65-4add-a1d8-072ef7d5faa2.jpg,0.492,0.508
EVA01-g-14 laion400m_s11b_b41k,skating_in_a_roller_derby,A woman is skating in a roller derby and a man is in the scene,11.jpg,0c5e9c8f-349a-43d4-a257-96902071dd75.jpg,0.52,0.48
EVA01-g-14 laion400m_s11b_b41k,skating_in_a_roller_derby,A woman is skating in a roller derby and a man is in the scene,12.jpg,14cb60d6-9ad1-4b83-975e-d7a855fb62ab.jpg,0.495,0.505
EVA01-g-14 laion400m_s11b_b41k,skating_in_a_roller_derby,A woman is skating in a roller derby and a man is in the scene,13.jpg,398de236-8ddf-45bf-a302-7cc61d0e75ed.jpg,0.523,0.477
EVA01-g-14 laion400m_s11b_b41k,skating_in_a_roller_derby,A woman is skating in a roller derby and a man is in the scene,195002d5-255d-4b27-9139-898169daa6da.jpg,3eef51ef-c896-493d-9931-b88a106d1548.jpg,0.495,0.505
EVA01-g-14 laion400m_s11b_b41k,skating_in_a_roller_derby,A woman is skating in a roller derby and a man is in the scene,2.jpg,5812f291-7afd-45a9-b383-764e3cf436c8.jpg,0.549,0.451
EVA01-g-14 laion400m_s11b_b41k,skating_in_a_roller_derby,A woman is skating in a roller derby and a man is in the scene,23826015-cb32-453b-8f0a-6d8832b29f8b.jpg,79502bb2-a873-4514-90af-4549144f5297.jpg,0.533,0.467
EVA01-g-14 laion400m_s11b_b41k,skating_in_a_roller_derby,A woman is skating in a roller derby and a man is in the scene,24cafbdd-0358-4144-b941-a49cd75d7410.jpg,7d742bcf-ecf3-4eaa-9ffd-8a94c5817e6b.jpg,0.524,0.476
EVA01-g-14 laion400m_s11b_b41k,skating_in_a_roller_derby,A woman is skating in a roller derby and a man is in the scene,4.jpg,9e823b05-8c24-4697-af83-a7e84adf79e7.jpg,0.494,0.506
EVA01-g-14 laion400m_s11b_b41k,skating_in_a_roller_derby,A woman is skating in a roller derby and a man is in the scene,430bb4c5-ab36-4b7f-8552-38f641ef2e4a.jpg,9gmW5gXg-2.jpg,0.493,0.507
EVA01-g-14 laion400m_s11b_b41k,skating_in_a_roller_derby,A woman is skating in a roller derby and a man is in the scene,4b8b5175-f9f3-4bdc-8c2c-b1c36b3fe04f.jpg,a33f6db0-79ab-421f-884b-81275ebd7b49.jpg,0.529,0.471
EVA01-g-14 laion400m_s11b_b41k,skating_in_a_roller_derby,A woman is skating in a roller derby and a man is in the scene,4c44f4d7-cb5a-438c-882a-74028c85aad2.jpg,a7c3e147-f198-4b2d-b97c-be558e8926f8.jpg,0.513,0.487
EVA01-g-14 laion400m_s11b_b41k,skating_in_a_roller_derby,A woman is skating in a roller derby and a man is in the scene,4FWAwExA-1.jpg,b4fbe59b-9bc6-452e-a7a4-3a7831bae5ca.jpg,0.519,0.481
EVA01-g-14 laion400m_s11b_b41k,skating_in_a_roller_derby,A woman is skating in a roller derby and a man is in the scene,5.jpg,c87cf51a-7a80-4268-812b-081895dc6404.jpg,0.507,0.493
EVA01-g-14 laion400m_s11b_b41k,skating_in_a_roller_derby,A woman is skating in a roller derby and a man is in the scene,6.jpg,d47dfe05-77f1-45ed-a19a-80daa41cbeee.jpg,0.529,0.471
EVA01-g-14 laion400m_s11b_b41k,skating_in_a_roller_derby,A woman is skating in a roller derby and a man is in the scene,602c82e3-cb24-43ff-90f8-c06da35d730d.jpg,e4a12440-bcbc-444e-a530-d978b32eae4d.jpg,0.52,0.48
EVA01-g-14 laion400m_s11b_b41k,skating_in_a_roller_derby,A woman is skating in a roller derby and a man is in the scene,68b472cf-6d16-41a4-9761-b5db31760451.jpg,gi4PKYvG-3.jpg,0.511,0.489
EVA01-g-14 laion400m_s11b_b41k,skating_in_a_roller_derby,A woman is skating in a roller derby and a man is in the scene,75517dd0-c832-40f4-b72c-6955d4ac9368.jpg,gi4PKYvG-4.jpg,0.532,0.468
EVA01-g-14 laion400m_s11b_b41k,skating_in_a_roller_derby,A woman is skating in a roller derby and a man is in the scene,8.jpg,JyWt3vJQ-2.jpg,0.514,0.486
EVA01-g-14 laion400m_s11b_b41k,skating_in_a_roller_derby,A woman is skating in a roller derby and a man is in the scene,8c61e91c-2dbd-4518-8c1e-3d79353ceb6c.jpg,JyWt3vJQ-3.jpg,0.491,0.509
EVA01-g-14 laion400m_s11b_b41k,skating_in_a_roller_derby,A woman is skating in a roller derby and a man is in the scene,9.jpg,nbSgDcJM-3.jpg,0.535,0.465
EVA01-g-14 laion400m_s11b_b41k,skating_in_a_roller_derby,A woman is skating in a roller derby and a man is in the scene,97549455-1fd8-4b2e-b4a0-5d4f507b2fe1.jpg,nbSgDcJM-4.jpg,0.53,0.47
EVA01-g-14 laion400m_s11b_b41k,skating_in_a_roller_derby,A woman is skating in a roller derby and a man is in the scene,9bbfde78-0cf9-4f54-86c4-8848ef9c1f6d.jpg,oELfFk5e-3.jpg,0.489,0.511
EVA01-g-14 laion400m_s11b_b41k,skating_in_a_roller_derby,A woman is skating in a roller derby and a man is in the scene,bbb9f896-e3e9-4485-a282-eefda90ac430.jpg,oELfFk5e-4.jpg,0.466,0.534
EVA01-g-14 laion400m_s11b_b41k,skating_in_a_roller_derby,A woman is skating in a roller derby and a man is in the scene,ce42aacd-8cde-40cb-90fa-ab81be9e3f30.jpg,SYNyztBX-2.jpg,0.5,0.5
EVA01-g-14 laion400m_s11b_b41k,skating_in_a_roller_derby,A woman is skating in a roller derby and a man is in the scene,d324ebf2-d31d-46a9-8731-e8cc72d73a78.jpg,SYNyztBX-3.jpg,0.493,0.507
EVA01-g-14 laion400m_s11b_b41k,skating_in_a_roller_derby,A woman is skating in a roller derby and a man is in the scene,e610a618-585c-426c-80d4-5b68619bf6af.jpg,ZxRRtL6L-2.jpg,0.498,0.502
EVA01-g-14 laion400m_s11b_b41k,skating_in_a_roller_derby,A woman is skating in a roller derby and a man is in the scene,fa632d43-c3e8-46e5-9643-76378e0c5c8f.jpg,ZxRRtL6L-4.jpg,0.501,0.499
EVA01-g-14 laion400m_s11b_b41k,spinning_pottery,A woman is spinning pottery and a man is in the scene,09307cc7-f768-437c-b06c-2e2abdcb34b5.jpg,135d5d98-a339-4cf9-9a78-720762d11215.jpg,0.518,0.482
EVA01-g-14 laion400m_s11b_b41k,spinning_pottery,A woman is spinning pottery and a man is in the scene,1eb8f873-b168-4523-b8c6-9c3fd1e3b569.jpg,3255a05b-94d1-4e1c-91bd-ca615bbaaf9b.jpg,0.517,0.483
EVA01-g-14 laion400m_s11b_b41k,spinning_pottery,A woman is spinning pottery and a man is in the scene,2ee2e689-434e-4dbc-a199-1db94eb67ee4.jpg,3cef5615-08d2-44cb-bace-9ce20278699f.jpg,0.541,0.459
EVA01-g-14 laion400m_s11b_b41k,spinning_pottery,A woman is spinning pottery and a man is in the scene,3943dbee-4bd8-403e-8bd0-7354038b83cc.jpg,61a9ca47-c287-4581-9a40-90b87b292544.jpg,0.523,0.477
EVA01-g-14 laion400m_s11b_b41k,spinning_pottery,A woman is spinning pottery and a man is in the scene,4zfTf6Pi-3.jpg,63eaa841-708a-4883-a004-2dfc0f92f690.jpg,0.523,0.477
EVA01-g-14 laion400m_s11b_b41k,spinning_pottery,A woman is spinning pottery and a man is in the scene,55de57ca-cc47-4fbe-b71a-7cbeb58fd15e.jpg,6ee85442-e88d-447a-b59e-62c6f8687a88.jpg,0.52,0.48
EVA01-g-14 laion400m_s11b_b41k,spinning_pottery,A woman is spinning pottery and a man is in the scene,6bc05b0b-fa29-4a31-b7ad-0a856b02adcb.jpg,6f3825a0-628a-424a-9527-6cf872a6728b.jpg,0.529,0.471
EVA01-g-14 laion400m_s11b_b41k,spinning_pottery,A woman is spinning pottery and a man is in the scene,6f7ad2f8-caac-41f4-b74f-5f5c1ac5a112.jpg,7dfa9702-8c0a-4ee0-bd26-3e071d3a953e.jpg,0.53,0.47
EVA01-g-14 laion400m_s11b_b41k,spinning_pottery,A woman is spinning pottery and a man is in the scene,7ccff437-2edd-47e1-85af-2bb1a57aec5e.jpg,8557141f-d7f1-48a8-828b-0617743c7876.jpg,0.537,0.463
EVA01-g-14 laion400m_s11b_b41k,spinning_pottery,A woman is spinning pottery and a man is in the scene,7de1f359-c45c-4563-a1b7-ae42f86f290e.jpg,8842da5c-44bd-45a5-a7d5-7e7efc1e3489.jpg,0.504,0.496
EVA01-g-14 laion400m_s11b_b41k,spinning_pottery,A woman is spinning pottery and a man is in the scene,8546459a-df8d-433f-874d-8df2935bdb7b.jpg,A7SkWe79-1.jpg,0.515,0.485
EVA01-g-14 laion400m_s11b_b41k,spinning_pottery,A woman is spinning pottery and a man is in the scene,8nTcGC8d-1.jpg,A7SkWe79-3.jpg,0.483,0.517
EVA01-g-14 laion400m_s11b_b41k,spinning_pottery,A woman is spinning pottery and a man is in the scene,8nTcGC8d-4.jpg,aee991bd-49d0-4008-9104-9f56c249e622.jpg,0.496,0.504
EVA01-g-14 laion400m_s11b_b41k,spinning_pottery,A woman is spinning pottery and a man is in the scene,8vESQX8K-2.jpg,ba7cb9b7-ccc1-49d7-babb-9cb5182103b5.jpg,0.537,0.463
EVA01-g-14 laion400m_s11b_b41k,spinning_pottery,A woman is spinning pottery and a man is in the scene,94db48be-c7a9-44d4-81e0-0a958d871437.jpg,bcda997e-5754-4127-aa3e-baaa343a52ad.jpg,0.52,0.48
EVA01-g-14 laion400m_s11b_b41k,spinning_pottery,A woman is spinning pottery and a man is in the scene,96234942-e339-4c11-9b69-7a97df67aaa0.jpg,bd89e54e-8334-432f-9de5-4b559614e271.jpg,0.52,0.48
EVA01-g-14 laion400m_s11b_b41k,spinning_pottery,A woman is spinning pottery and a man is in the scene,98a20751-e90c-4148-8f47-93444489fd97.jpg,c51de7ee-e0d0-4d52-85c9-5d615ee9000d.jpg,0.502,0.498
EVA01-g-14 laion400m_s11b_b41k,spinning_pottery,A woman is spinning pottery and a man is in the scene,9ad62fd8-65b6-4ba3-a28f-28e4eebe80ba.jpg,d2af3ec3-8665-4ea4-be2b-eb82def9b00f.jpg,0.522,0.478
EVA01-g-14 laion400m_s11b_b41k,spinning_pottery,A woman is spinning pottery and a man is in the scene,a6874791-ffc0-4774-8353-0add4ab98e95.jpg,e827749c-118e-4400-a3ed-8228d053516e.jpg,0.513,0.487
EVA01-g-14 laion400m_s11b_b41k,spinning_pottery,A woman is spinning pottery and a man is in the scene,aac87fb0-b3c7-4285-8c79-ed8b16554c64.jpg,f25d657b-4ea2-43d7-a7bc-3e1d55317ea5.jpg,0.525,0.475
EVA01-g-14 laion400m_s11b_b41k,spinning_pottery,A woman is spinning pottery and a man is in the scene,af0bf060-e3ca-4ae1-b09b-2c1a346d6622.jpg,frYjvrWc-1.jpg,0.497,0.503
EVA01-g-14 laion400m_s11b_b41k,spinning_pottery,A woman is spinning pottery and a man is in the scene,Agi7WjAk-2.jpg,frYjvrWc-2.jpg,0.478,0.522
EVA01-g-14 laion400m_s11b_b41k,spinning_pottery,A woman is spinning pottery and a man is in the scene,c02025cb-0f83-4852-88f9-8a32d1847961.jpg,frYjvrWc-3.jpg,0.504,0.496
EVA01-g-14 laion400m_s11b_b41k,spinning_pottery,A woman is spinning pottery and a man is in the scene,cd20cc7f-d829-4149-90e4-8bdacfab09ee.jpg,frYjvrWc-4.jpg,0.51,0.49
EVA01-g-14 laion400m_s11b_b41k,spinning_pottery,A woman is spinning pottery and a man is in the scene,cPtTC3B3-2.jpg,LfbRJhrb-1.jpg,0.515,0.485
EVA01-g-14 laion400m_s11b_b41k,spinning_pottery,A woman is spinning pottery and a man is in the scene,cPtTC3B3-4.jpg,LfbRJhrb-2.jpg,0.514,0.486
EVA01-g-14 laion400m_s11b_b41k,spinning_pottery,A woman is spinning pottery and a man is in the scene,d0893981-83c9-4ec0-a11b-87d8a7646dac.jpg,LfbRJhrb-3.jpg,0.486,0.514
EVA01-g-14 laion400m_s11b_b41k,spinning_pottery,A woman is spinning pottery and a man is in the scene,d649537a-933a-4f81-8a4e-fa2ef20baf60.jpg,LfbRJhrb-4.jpg,0.488,0.512
EVA01-g-14 laion400m_s11b_b41k,spinning_pottery,A woman is spinning pottery and a man is in the scene,dEreH8df-1.jpg,ogMCqLTF-2.jpg,0.535,0.465
EVA01-g-14 laion400m_s11b_b41k,spinning_pottery,A woman is spinning pottery and a man is in the scene,dEreH8df-2.jpg,ogMCqLTF-3.jpg,0.529,0.471
EVA01-g-14 laion400m_s11b_b41k,spinning_pottery,A woman is spinning pottery and a man is in the scene,dEreH8df-3.jpg,UYfxDVKZ-4.jpg,0.515,0.485
EVA01-g-14 laion400m_s11b_b41k,tuning_a_guitar,A woman is tuning a guitar and a man is in the scene,007e18fd-a53c-4bab-b543-c87449e6578d.jpg,1411a284-8814-4015-8121-d3f7f4900522.jpg,0.5,0.5
EVA01-g-14 laion400m_s11b_b41k,tuning_a_guitar,A woman is tuning a guitar and a man is in the scene,065d9a7a-5015-4802-902c-214e4a47e49d.jpg,34c654d2-9d44-4395-b705-3d2a9ff33a12.jpg,0.488,0.512
EVA01-g-14 laion400m_s11b_b41k,tuning_a_guitar,A woman is tuning a guitar and a man is in the scene,206efeb6-050a-4cfd-835f-796e211a7a25.jpg,50e4ca7e-f88f-47c2-9eea-95873e8d2d09.jpg,0.473,0.527
EVA01-g-14 laion400m_s11b_b41k,tuning_a_guitar,A woman is tuning a guitar and a man is in the scene,2d0fb5c3-6dbe-46d9-b6d6-ecc73cd971af.jpg,52674140-55d3-415a-8987-598d63f7f615.jpg,0.498,0.502
EVA01-g-14 laion400m_s11b_b41k,tuning_a_guitar,A woman is tuning a guitar and a man is in the scene,32ad5c80-d240-4148-ba80-6a27a589555a.jpg,5bfc2fa7-1897-4667-8089-a930c8a07272.jpg,0.493,0.507
EVA01-g-14 laion400m_s11b_b41k,tuning_a_guitar,A woman is tuning a guitar and a man is in the scene,37b63013-1422-4078-96cf-f8263121ff0b.jpg,84a2a92d-4c40-41e5-aec0-2599911d0736.jpg,0.519,0.481
EVA01-g-14 laion400m_s11b_b41k,tuning_a_guitar,A woman is tuning a guitar and a man is in the scene,48a02988-7dff-4746-9c0b-719a3561db01.jpg,8DswaTxg-1.jpg,0.5,0.5
EVA01-g-14 laion400m_s11b_b41k,tuning_a_guitar,A woman is tuning a guitar and a man is in the scene,4d98ff2d-9a2c-4cb3-a3f0-5af767a126c1.jpg,8DswaTxg-2.jpg,0.485,0.515
EVA01-g-14 laion400m_s11b_b41k,tuning_a_guitar,A woman is tuning a guitar and a man is in the scene,4edd9d92-0a1e-4e5d-bf15-395ba7ce967b.jpg,8DswaTxg-3.jpg,0.488,0.512
EVA01-g-14 laion400m_s11b_b41k,tuning_a_guitar,A woman is tuning a guitar and a man is in the scene,51cd83ca-0da0-4c17-9bb2-6a16c7f8b4d4.jpg,8DswaTxg-4.jpg,0.492,0.508
EVA01-g-14 laion400m_s11b_b41k,tuning_a_guitar,A woman is tuning a guitar and a man is in the scene,5za8ezN6-1.jpg,981860a4-5388-4089-bb81-43b4791a8a78.jpg,0.494,0.506
EVA01-g-14 laion400m_s11b_b41k,tuning_a_guitar,A woman is tuning a guitar and a man is in the scene,5za8ezN6-3.jpg,9Z9HaxBz-1.jpg,0.488,0.512
EVA01-g-14 laion400m_s11b_b41k,tuning_a_guitar,A woman is tuning a guitar and a man is in the scene,5za8ezN6-4.jpg,a599df39-5f22-441c-97e3-2426dfb70fcd.jpg,0.517,0.483
EVA01-g-14 laion400m_s11b_b41k,tuning_a_guitar,A woman is tuning a guitar and a man is in the scene,6f3c3a1d-b6b7-4bfc-a1da-b5b5552e10b3.jpg,a84207be-59b2-4519-91d2-977941af0442.jpg,0.524,0.476
EVA01-g-14 laion400m_s11b_b41k,tuning_a_guitar,A woman is tuning a guitar and a man is in the scene,7c2c8b23-c930-4bd8-a266-fc60985b2b80.jpg,aaf5f4ab-1c9d-4870-9c4f-2f2f8de8d025.jpg,0.521,0.479
EVA01-g-14 laion400m_s11b_b41k,tuning_a_guitar,A woman is tuning a guitar and a man is in the scene,7e916f37-de35-45b1-9c1a-d3ed99477d67.jpg,ac6da12f-97a2-4f47-8ea0-ea2e53f4848b.jpg,0.482,0.518
EVA01-g-14 laion400m_s11b_b41k,tuning_a_guitar,A woman is tuning a guitar and a man is in the scene,8354b6da-2c71-452c-8032-64fa0905f3d1.jpg,c2311ac6-8948-42bd-8ba1-0911e72a05db.jpg,0.522,0.478
EVA01-g-14 laion400m_s11b_b41k,tuning_a_guitar,A woman is tuning a guitar and a man is in the scene,8b62162b-65eb-4105-b57a-7850038d63a4.jpg,c3986a63-545e-4f7d-b90e-530fdc885089.jpg,0.488,0.512
EVA01-g-14 laion400m_s11b_b41k,tuning_a_guitar,A woman is tuning a guitar and a man is in the scene,90fcaf65-29f0-48df-b7ae-14f26197b279.jpg,c44eb3e3-6f81-4aff-b63a-06b20f0f2e8e.jpg,0.516,0.484
EVA01-g-14 laion400m_s11b_b41k,tuning_a_guitar,A woman is tuning a guitar and a man is in the scene,b822cfe4-a2d0-46de-b19f-cae72fc38f3b.jpg,d21eb02d-768f-42e2-8c47-3d35d22c110e.jpg,0.502,0.498
EVA01-g-14 laion400m_s11b_b41k,tuning_a_guitar,A woman is tuning a guitar and a man is in the scene,c67e25d6-17aa-4991-9ca2-c9b26006121a.jpg,e01dab2e-db5b-4d41-922e-0994c3dc237c.jpg,0.486,0.514
EVA01-g-14 laion400m_s11b_b41k,tuning_a_guitar,A woman is tuning a guitar and a man is in the scene,d19d06e4-8cad-49c9-974b-bfaacf52bc23.jpg,e0d34d28-8203-472a-aae9-5f26f843e85f.jpg,0.504,0.496
EVA01-g-14 laion400m_s11b_b41k,tuning_a_guitar,A woman is tuning a guitar and a man is in the scene,d90c3c1c-5cad-4b75-8e5c-6f1789793a37.jpg,e576793c-f3ea-4749-8360-c6ab2927aceb.jpg,0.492,0.508
EVA01-g-14 laion400m_s11b_b41k,tuning_a_guitar,A woman is tuning a guitar and a man is in the scene,e8c7346a-b4fd-4636-b330-11be7bdc9deb.jpg,erUjAWHx-1.jpg,0.505,0.495
EVA01-g-14 laion400m_s11b_b41k,tuning_a_guitar,A woman is tuning a guitar and a man is in the scene,f4530ab3-4687-49ba-9791-b168b197f3a3.jpg,erUjAWHx-2.jpg,0.493,0.507
EVA01-g-14 laion400m_s11b_b41k,tuning_a_guitar,A woman is tuning a guitar and a man is in the scene,FGAQ7LPE-1.jpg,erUjAWHx-3.jpg,0.493,0.507
EVA01-g-14 laion400m_s11b_b41k,tuning_a_guitar,A woman is tuning a guitar and a man is in the scene,FGAQ7LPE-2.jpg,erUjAWHx-4.jpg,0.495,0.505
EVA01-g-14 laion400m_s11b_b41k,tuning_a_guitar,A woman is tuning a guitar and a man is in the scene,kcDVsiWz-1.jpg,FGAQ7LPE-4.jpg,0.512,0.488
EVA01-g-14 laion400m_s11b_b41k,tuning_a_guitar,A woman is tuning a guitar and a man is in the scene,kcDVsiWz-2.jpg,g3qAixhA-1.jpg,0.526,0.474
EVA01-g-14 laion400m_s11b_b41k,tuning_a_guitar,A woman is tuning a guitar and a man is in the scene,kcDVsiWz-3.jpg,g3qAixhA-2.jpg,0.517,0.483
EVA01-g-14 laion400m_s11b_b41k,tuning_a_guitar,A woman is tuning a guitar and a man is in the scene,kcDVsiWz-4.jpg,g3qAixhA-3.jpg,0.51,0.49
EVA01-g-14 laion400m_s11b_b41k,tuning_a_guitar,A woman is tuning a guitar and a man is in the scene,RxPM3RkS-2.jpg,g3qAixhA-4.jpg,0.508,0.492
EVA01-g-14 laion400m_s11b_b41k,tuning_a_guitar,A woman is tuning a guitar and a man is in the scene,RxPM3RkS-4.jpg,h6tT7i7G-2.jpg,0.492,0.508
EVA01-g-14 laion400m_s11b_b41k,tuning_a_guitar,A woman is tuning a guitar and a man is in the scene,TmjKzeP2-1.jpg,h6tT7i7G-3.jpg,0.495,0.505
EVA01-g-14 laion400m_s11b_b41k,tuning_a_guitar,A woman is tuning a guitar and a man is in the scene,TmjKzeP2-2.jpg,kDyR83J7-1.jpg,0.49,0.51
EVA01-g-14 laion400m_s11b_b41k,tuning_a_guitar,A woman is tuning a guitar and a man is in the scene,TmjKzeP2-3.jpg,kDyR83J7-2.jpg,0.485,0.515
EVA01-g-14 laion400m_s11b_b41k,tuning_a_guitar,A woman is tuning a guitar and a man is in the scene,TmjKzeP2-4.jpg,NNk8S2CS-3.jpg,0.485,0.515
EVA01-g-14 laion400m_s11b_b41k,tuning_a_guitar,A woman is tuning a guitar and a man is in the scene,ULqiQ8nT-1.jpg,NNk8S2CS-4.jpg,0.505,0.495
EVA01-g-14 laion400m_s11b_b41k,tuning_a_guitar,A woman is tuning a guitar and a man is in the scene,ULqiQ8nT-2.jpg,sSETkAmH-3.jpg,0.499,0.501
EVA01-g-14 laion400m_s11b_b41k,tuning_a_guitar,A woman is tuning a guitar and a man is in the scene,ULqiQ8nT-3.jpg,sSETkAmH-4.jpg,0.518,0.482
EVA01-g-14 laion400m_s11b_b41k,tuning_a_guitar,A woman is tuning a guitar and a man is in the scene,ULqiQ8nT-4.jpg,syaxu5J5-1.jpg,0.508,0.492
EVA02-L-14 merged2b_s4b_b131k,baking_a_cake,A woman is baking a cake and a man is in the scene,0219eab5-875f-4b77-806f-bf2c0c6aa710.jpg,00948983-c219-4b2a-bbea-935d565e0886.jpg,0.489,0.511
EVA02-L-14 merged2b_s4b_b131k,baking_a_cake,A woman is baking a cake and a man is in the scene,0ef8d1f3-b4e9-47c3-9ea2-2c568ccce4cf.jpg,1.jpg,0.499,0.501
EVA02-L-14 merged2b_s4b_b131k,baking_a_cake,A woman is baking a cake and a man is in the scene,1797cf90-af16-4f4f-a057-1dfcc3543207.jpg,10.jpg,0.502,0.498
EVA02-L-14 merged2b_s4b_b131k,baking_a_cake,A woman is baking a cake and a man is in the scene,1cf38ce1-5b88-4586-9aff-6e9a668db615.jpg,11.jpg,0.502,0.498
