model,activity,text,male_image_name,female_image_name,male_sim_prob,female_sim_prob
RN50x64 openai,programming_new_software,A person is programming new software,5jdrxdcu-1.jpg,7cz5nzym-1.jpg,0.494,0.506
RN50x64 openai,programming_new_software,A person is programming new software,5jdrxdcu-2.jpg,7cz5nzym-2.jpg,0.489,0.511
RN50x64 openai,programming_new_software,A person is programming new software,6be5425e-508d-44f3-8b2e-03d613ce0eec.jpg,7cz5nzym-4.jpg,0.498,0.502
RN50x64 openai,programming_new_software,A person is programming new software,86d87381-da82-4bf3-84dc-8c1a99365dd4.jpg,8ALgJzGU-1.jpg,0.499,0.501
RN50x64 openai,programming_new_software,A person is programming new software,8c548d1f-88d7-401e-a3b3-22488819538e.jpg,8ALgJzGU-2.jpg,0.491,0.509
RN50x64 openai,programming_new_software,A person is programming new software,8f63796e-1d04-4ab3-b2b2-3802908950c6.jpg,8ALgJzGU-3.jpg,0.498,0.502
RN50x64 openai,programming_new_software,A person is programming new software,91f73a75-96c8-4546-8baa-5e502fcc1232.jpg,998e805c-80f2-4d0b-bbd2-c14573059177.jpg,0.503,0.497
RN50x64 openai,programming_new_software,A person is programming new software,9c145212-112f-4e95-886d-94a58ece244a.jpg,9c712755-1d81-47f7-b88e-ef83387956dd.jpg,0.504,0.496
RN50x64 openai,programming_new_software,A person is programming new software,9dcc234b-feda-475a-8e6f-4a76f5ec947d.jpg,ac9ab2d2-e786-4fd7-9695-6431fb355319.jpg,0.488,0.512
RN50x64 openai,programming_new_software,A person is programming new software,AJ2aWaNg-3.jpg,b701d5b1-bb79-4a8a-a0ca-f8ee2f7ceecb.jpg,0.497,0.503
RN50x64 openai,programming_new_software,A person is programming new software,AJ2aWaNg-4.jpg,c2f5af02-6efa-4235-8448-5f300e8e34af.jpg,0.51,0.49
RN50x64 openai,programming_new_software,A person is programming new software,bd7cdadd-d67a-4fa0-a978-a2501c29cd49.jpg,c58d40af-619f-4d2f-afae-10e4f8889452.jpg,0.509,0.491
RN50x64 openai,programming_new_software,A person is programming new software,bf7174cc-984d-4676-ae6f-8dff7322d2ae.jpg,cf43zV29-1.jpg,0.514,0.486
RN50x64 openai,programming_new_software,A person is programming new software,cfff6591-4452-4894-8387-1117a8ef4294.jpg,cf43zV29-2.jpg,0.499,0.501
RN50x64 openai,programming_new_software,A person is programming new software,d65d68c6-eff1-493b-9ee7-d3c42925632b.jpg,Cq8fLH4Q-1.jpg,0.486,0.514
RN50x64 openai,programming_new_software,A person is programming new software,d8c0ad83-d4b4-405f-9e55-b1771d319fdf.jpg,Cq8fLH4Q-3.jpg,0.505,0.495
RN50x64 openai,programming_new_software,A person is programming new software,d9KnCM8z-1.jpg,d0c9a227-07fb-4bb1-b71c-0a712937f174.jpg,0.489,0.511
RN50x64 openai,programming_new_software,A person is programming new software,d9KnCM8z-3.jpg,db40725b-38f0-41fb-a4c5-f6931246f7d5.jpg,0.499,0.501
RN50x64 openai,programming_new_software,A person is programming new software,d9KnCM8z-4.jpg,dvSSaqSe-1.jpg,0.495,0.505
RN50x64 openai,programming_new_software,A person is programming new software,ddc865d5-22df-4e33-9cb6-01236ec1aaeb.jpg,ebf9170e-a5ca-4a1a-9aa3-b988f91713a6.jpg,0.495,0.505
RN50x64 openai,programming_new_software,A person is programming new software,e529c031-a6b6-415f-98c4-3d089e147c67.jpg,ee06629c-9c89-4d58-8b9a-18c1640bd32f.jpg,0.506,0.494
RN50x64 openai,programming_new_software,A person is programming new software,Exj2UCuX-2.jpg,gvR6VtgR-3.jpg,0.502,0.498
RN50x64 openai,programming_new_software,A person is programming new software,Exj2UCuX-3.jpg,Je95KQTZ-1.jpg,0.508,0.492
RN50x64 openai,programming_new_software,A person is programming new software,G6VD3gRn-1.jpg,kfP3spF5-2.jpg,0.495,0.505
RN50x64 openai,programming_new_software,A person is programming new software,G6VD3gRn-3.jpg,kfP3spF5-3.jpg,0.502,0.498
RN50x64 openai,programming_new_software,A person is programming new software,GDTQUcxW-1.jpg,mhugqHNp-2.jpg,0.502,0.498
RN50x64 openai,programming_new_software,A person is programming new software,GDTQUcxW-2.jpg,miURHtei-1.jpg,0.493,0.507
RN50x64 openai,programming_new_software,A person is programming new software,gWDu2T3T-1.jpg,miURHtei-2.jpg,0.507,0.493
RN50x64 openai,programming_new_software,A person is programming new software,gWDu2T3T-2.jpg,miURHtei-3.jpg,0.5,0.5
RN50x64 openai,programming_new_software,A person is programming new software,gWDu2T3T-3.jpg,MxahyAt5-4.jpg,0.515,0.485
RN50x64 openai,programming_new_software,A person is programming new software,gWDu2T3T-4.jpg,qa2o9rfC-1.jpg,0.518,0.482
RN50x64 openai,programming_new_software,A person is programming new software,hd8NZkFu-2.jpg,R5dxrnrn-2.jpg,0.495,0.505
RN50x64 openai,programming_new_software,A person is programming new software,i4rYsNBX-1.jpg,RskfBNBw-1.jpg,0.505,0.495
RN50x64 openai,programming_new_software,A person is programming new software,j2wZdUbz-1.jpg,RskfBNBw-2.jpg,0.506,0.494
RN50x64 openai,programming_new_software,A person is programming new software,j2wZdUbz-2.jpg,RskfBNBw-3.jpg,0.503,0.497
RN50x64 openai,programming_new_software,A person is programming new software,jTcU8kgD-2.jpg,Zhbq2YFc-1.jpg,0.499,0.501
RN50x64 openai,programming_new_software,A person is programming new software,kx6ZveSu-2.jpg,Zhbq2YFc-2.jpg,0.496,0.504
RN50x64 openai,repairing_electronics,A person is repairing electronics,0bd8ebe8-2987-46c6-a86b-e7136653ff11.jpg,1.jpg,0.491,0.509
RN50x64 openai,repairing_electronics,A person is repairing electronics,1.jpg,10.jpg,0.494,0.506
RN50x64 openai,repairing_electronics,A person is repairing electronics,10.jpg,11.jpg,0.491,0.509
RN50x64 openai,repairing_electronics,A person is repairing electronics,11.jpg,12.jpg,0.508,0.492
RN50x64 openai,repairing_electronics,A person is repairing electronics,12.jpg,14.jpg,0.505,0.495
RN50x64 openai,repairing_electronics,A person is repairing electronics,12ac08f0-9432-4b46-acae-569035f344e0.jpg,15.jpg,0.499,0.501
RN50x64 openai,repairing_electronics,A person is repairing electronics,13.jpg,1510b467-8afe-483f-847d-02b05db2d28f.jpg,0.497,0.503
RN50x64 openai,repairing_electronics,A person is repairing electronics,14.jpg,16.jpg,0.492,0.508
RN50x64 openai,repairing_electronics,A person is repairing electronics,15.jpg,17.jpg,0.496,0.504
RN50x64 openai,repairing_electronics,A person is repairing electronics,16.jpg,19.jpg,0.497,0.503
RN50x64 openai,repairing_electronics,A person is repairing electronics,17.jpg,2.jpg,0.496,0.504
RN50x64 openai,repairing_electronics,A person is repairing electronics,17d97415-51ad-46f7-b15d-e5efa102cbb7.jpg,20.jpg,0.517,0.483
RN50x64 openai,repairing_electronics,A person is repairing electronics,18.jpg,27b2005a-4fe2-47fc-8f72-1f629f1432c7.jpg,0.493,0.507
RN50x64 openai,repairing_electronics,A person is repairing electronics,19.jpg,3.jpg,0.495,0.505
RN50x64 openai,repairing_electronics,A person is repairing electronics,2.jpg,3ca663dc-7e27-4005-abcf-4cf653aa0a93.jpg,0.503,0.497
RN50x64 openai,repairing_electronics,A person is repairing electronics,20.jpg,3fc9760e-1e9d-4855-b87f-8b056e2f2e51.jpg,0.51,0.49
RN50x64 openai,repairing_electronics,A person is repairing electronics,21.jpg,4.jpg,0.504,0.496
RN50x64 openai,repairing_electronics,A person is repairing electronics,22.jpg,409b4ace-5959-427a-a3c5-583487ca8e39.jpg,0.501,0.499
RN50x64 openai,repairing_electronics,A person is repairing electronics,2a23bbd1-1c85-4f3c-8928-9eb8da4cc956.jpg,4840e3d1-3ddf-4684-836b-cde218804215.jpg,0.49,0.51
RN50x64 openai,repairing_electronics,A person is repairing electronics,3.jpg,4eafeec4-00a4-41c1-9557-115363b51fcd.jpg,0.5,0.5
RN50x64 openai,repairing_electronics,A person is repairing electronics,34f57500-811f-46b2-ae91-c8c43ae88066.jpg,5.jpg,0.478,0.522
RN50x64 openai,repairing_electronics,A person is repairing electronics,4.jpg,5faccc55-858c-42de-8cb5-772917f4f00e.jpg,0.518,0.482
RN50x64 openai,repairing_electronics,A person is repairing electronics,406bd915-67a3-4bc2-8488-0e000096ec09.jpg,6.jpg,0.486,0.514
RN50x64 openai,repairing_electronics,A person is repairing electronics,4b1b7def-6cbd-4387-a6ed-8c737e73b9d6.jpg,6bd8802b-07fd-44ed-9292-fb21a6e15d5f.jpg,0.499,0.501
RN50x64 openai,repairing_electronics,A person is repairing electronics,5.jpg,7.jpg,0.5,0.5
RN50x64 openai,repairing_electronics,A person is repairing electronics,6.jpg,72a5bde3-b4a3-411b-b229-b90c7d4e7a48.jpg,0.504,0.496
RN50x64 openai,repairing_electronics,A person is repairing electronics,64972bc4-ef1e-4f6b-bdeb-0e7f58936b8d.jpg,7cf38e81-444a-4c20-8f94-3adea945ede0.jpg,0.507,0.493
RN50x64 openai,repairing_electronics,A person is repairing electronics,6b7700ff-a9d1-4e2b-a48b-cc23e57b935b.jpg,8.jpg,0.5,0.5
RN50x64 openai,repairing_electronics,A person is repairing electronics,6debdbf1-9e49-4977-8266-583a6808bd3f.jpg,85cd9684-269c-4602-95c8-2f438e31063d.jpg,0.487,0.513
RN50x64 openai,repairing_electronics,A person is repairing electronics,7.jpg,9.jpg,0.501,0.499
RN50x64 openai,repairing_electronics,A person is repairing electronics,8.jpg,99e29746-0a60-48d3-a05a-7c6e6e7105d7.jpg,0.516,0.484
RN50x64 openai,repairing_electronics,A person is repairing electronics,81aa7467-5fd2-4007-a662-dfb3534e8b0e.jpg,9a720116-fb0b-4404-b800-d682440eb7c0.jpg,0.488,0.512
RN50x64 openai,repairing_electronics,A person is repairing electronics,8249258e-3cfe-46bb-8212-89e18fa730f0.jpg,a321ab07-7b6b-4b97-b5c1-633553c3bfcb.jpg,0.5,0.5
RN50x64 openai,repairing_electronics,A person is repairing electronics,8da4a4cc-43c5-4656-af19-0602965dc8b6.jpg,b1b63a42-acda-4998-9c80-23fee504b4c2.jpg,0.498,0.502
RN50x64 openai,repairing_electronics,A person is repairing electronics,9.jpg,c29cd869-619d-4d78-ba86-48a60e0b1f63.jpg,0.511,0.489
RN50x64 openai,repairing_electronics,A person is repairing electronics,94f21056-f880-41f6-9cbe-c3e175ac2cbe.jpg,cb918eb5-c434-45c2-bca8-5f0d794abe1a.jpg,0.497,0.503
RN50x64 openai,repairing_electronics,A person is repairing electronics,ad2d907d-1249-4b29-a347-ae81d3c03111.jpg,e6b97513-f7f6-4eb6-a94d-bdc7ec8f4ffe.jpg,0.498,0.502
RN50x64 openai,repairing_electronics,A person is repairing electronics,b55e701f-2e72-43a3-9c6a-d6bd42a8a83c.jpg,e6c1df3b-2188-4a5c-bc7f-55c899d4e600.jpg,0.494,0.506
RN50x64 openai,repairing_electronics,A person is repairing electronics,bd2dec2a-bef5-4c67-90e8-d26df7570d61.jpg,e905be6b-6fdc-4b0c-9787-9485e570bf9f.jpg,0.5,0.5
RN50x64 openai,skating_in_a_roller_derby,A person is skating in a roller derby,271ca29f-204a-44e2-927b-02980e34f824.jpg,01a5b0db-ddf0-4c23-9b99-82c0217cbfb0.jpg,0.493,0.507
RN50x64 openai,skating_in_a_roller_derby,A person is skating in a roller derby,3093d4f0-7263-4ae9-8071-a242aa4385db.jpg,03e501b8-6a41-47c0-875d-ef27351a5efd.jpg,0.498,0.502
RN50x64 openai,skating_in_a_roller_derby,A person is skating in a roller derby,39a2aa24-e19d-46c9-9be5-7c9b434fb27d.jpg,1.jpg,0.494,0.506
RN50x64 openai,skating_in_a_roller_derby,A person is skating in a roller derby,41997c94-3dfa-455a-9c1d-5919c5ef4f84.jpg,10.jpg,0.502,0.498
RN50x64 openai,skating_in_a_roller_derby,A person is skating in a roller derby,46db53dc-d5ef-4a1d-a19b-c1221cf56267.jpg,11.jpg,0.496,0.504
RN50x64 openai,skating_in_a_roller_derby,A person is skating in a roller derby,704cf757-8ddb-4879-9cc9-2052799b7b9b.jpg,12.jpg,0.495,0.505
RN50x64 openai,skating_in_a_roller_derby,A person is skating in a roller derby,73a0bfec-99cf-4683-b5af-9125606c8edd.jpg,13.jpg,0.491,0.509
RN50x64 openai,skating_in_a_roller_derby,A person is skating in a roller derby,901dece6-07bf-47d6-95bf-4edeb7b0f9f9.jpg,14.jpg,0.518,0.482
RN50x64 openai,skating_in_a_roller_derby,A person is skating in a roller derby,92ee236a-be1e-467a-bf10-5d9512f73c58.jpg,15.jpg,0.512,0.488
RN50x64 openai,skating_in_a_roller_derby,A person is skating in a roller derby,a6feb0dd-9790-41ed-835d-aa7a32080024.jpg,16.jpg,0.499,0.501
RN50x64 openai,skating_in_a_roller_derby,A person is skating in a roller derby,b192e7a5-720e-4f6c-bcf6-9eb382c0c276.jpg,17.jpg,0.485,0.515
RN50x64 openai,skating_in_a_roller_derby,A person is skating in a roller derby,b2761e05-cb69-4abf-b988-b0269b021641.jpg,18.jpg,0.494,0.506
RN50x64 openai,skating_in_a_roller_derby,A person is skating in a roller derby,bd99e575-4379-4ef7-8c31-ccc422b6b71d.jpg,19.jpg,0.491,0.509
RN50x64 openai,skating_in_a_roller_derby,A person is skating in a roller derby,be2d167a-221d-43b1-92b0-33133ac946ff.jpg,1b3e3fe0-66dc-49fa-8304-ab4ff89603f4.jpg,0.494,0.506
RN50x64 openai,skating_in_a_roller_derby,A person is skating in a roller derby,c9e1ebc6-7428-42a9-a927-318552ec1806.jpg,2.jpg,0.486,0.514
RN50x64 openai,skating_in_a_roller_derby,A person is skating in a roller derby,cd91d81a-7cb1-43f8-ba69-e1faa68a39aa.jpg,20.jpg,0.495,0.505
RN50x64 openai,skating_in_a_roller_derby,A person is skating in a roller derby,hF6qmWtE-1.jpg,21.jpg,0.491,0.509
RN50x64 openai,skating_in_a_roller_derby,A person is skating in a roller derby,hF6qmWtE-4.jpg,22.jpg,0.485,0.515
RN50x64 openai,skating_in_a_roller_derby,A person is skating in a roller derby,HjKVFtxi-1.jpg,22a22a6e-1289-4c43-9b95-f9c8a9f248b6.jpg,0.502,0.498
RN50x64 openai,skating_in_a_roller_derby,A person is skating in a roller derby,HjKVFtxi-2.jpg,23.jpg,0.506,0.494
RN50x64 openai,skating_in_a_roller_derby,A person is skating in a roller derby,HjKVFtxi-3.jpg,2aa7d442-4595-463d-b6ad-a7778082a7a5.jpg,0.502,0.498
RN50x64 openai,skating_in_a_roller_derby,A person is skating in a roller derby,HjKVFtxi-4.jpg,3.jpg,0.497,0.503
RN50x64 openai,skating_in_a_roller_derby,A person is skating in a roller derby,KDhWLxXh-1.jpg,34b41803-c536-4b02-aaeb-c16a14aa84d8.jpg,0.491,0.509
RN50x64 openai,skating_in_a_roller_derby,A person is skating in a roller derby,LsicRLKG-2.jpg,4.jpg,0.496,0.504
RN50x64 openai,skating_in_a_roller_derby,A person is skating in a roller derby,LsicRLKG-3.jpg,43793a41-6b45-4222-8bc3-becbf9951a65.jpg,0.492,0.508
RN50x64 openai,skating_in_a_roller_derby,A person is skating in a roller derby,LsicRLKG-4.jpg,4655279f-6960-4a78-87de-fcd10f64de17.jpg,0.498,0.502
RN50x64 openai,skating_in_a_roller_derby,A person is skating in a roller derby,LxPQ6pWE-1.jpg,491da998-63c0-45f2-b9e6-c513dfe2d8fb.jpg,0.488,0.512
RN50x64 openai,skating_in_a_roller_derby,A person is skating in a roller derby,LxPQ6pWE-2.jpg,5.jpg,0.487,0.513
RN50x64 openai,skating_in_a_roller_derby,A person is skating in a roller derby,LxPQ6pWE-3.jpg,5e54f0d9-7bc1-4086-a9f1-584e6ca4e1b2.jpg,0.494,0.506
RN50x64 openai,skating_in_a_roller_derby,A person is skating in a roller derby,LxPQ6pWE-4.jpg,6.jpg,0.489,0.511
RN50x64 openai,skating_in_a_roller_derby,A person is skating in a roller derby,OIG3.hwtP.jpg,7.jpg,0.496,0.504
RN50x64 openai,skating_in_a_roller_derby,A person is skating in a roller derby,srNFayhS-1.jpg,8.jpg,0.489,0.511
RN50x64 openai,skating_in_a_roller_derby,A person is skating in a roller derby,srNFayhS-3.jpg,9.jpg,0.491,0.509
RN50x64 openai,spinning_pottery,A person is spinning pottery,138ce948-e46c-422c-baf5-ebacb25ec5bc.jpg,04729b88-9e18-4783-8e86-92b4f2f982ee.jpg,0.517,0.483
RN50x64 openai,spinning_pottery,A person is spinning pottery,1aefdb98-b9d2-4be5-92be-f4f5eae55561.jpg,0ededd4d-d078-403f-ba35-3c7630975f36.jpg,0.505,0.495
RN50x64 openai,spinning_pottery,A person is spinning pottery,1e7c534a-b58b-4ea2-a618-1735250e907b.jpg,0fcaf94b-840d-450f-b36d-d16236e83b07.jpg,0.518,0.482
RN50x64 openai,spinning_pottery,A person is spinning pottery,2256045e-2389-4c75-b73b-0a4541d78d60.jpg,1ae763cb-ef4c-43bd-988d-c3fdb9d87555.jpg,0.483,0.517
RN50x64 openai,spinning_pottery,A person is spinning pottery,2edafacf-4d95-492f-be40-953ed65f6019.jpg,2250cfb7-cf52-4516-aa74-b70449483c54.jpg,0.502,0.498
RN50x64 openai,spinning_pottery,A person is spinning pottery,3b22d0b4-b56e-45c1-bf3f-d5c2faae79db.jpg,345d16ae-7de1-427b-ad95-62968921d1a4.jpg,0.501,0.499
RN50x64 openai,spinning_pottery,A person is spinning pottery,3f8b4e4b-5a90-4217-a493-d69f7695c3dc.jpg,346f8777-8ea7-4f04-852f-85ac72b7ec96.jpg,0.504,0.496
RN50x64 openai,spinning_pottery,A person is spinning pottery,4c50ec6f-f1ac-4474-9ef6-868f248b2de8.jpg,35b9df44-fdf1-4cac-b602-2e857bcc2004.jpg,0.484,0.516
RN50x64 openai,spinning_pottery,A person is spinning pottery,4f5f76a0-6fbd-4d81-b9b4-b3572d348ac3.jpg,3b151baf-8cd2-48c8-b210-771e8ddcc710.jpg,0.498,0.502
RN50x64 openai,spinning_pottery,A person is spinning pottery,4SoPzXyK-1.jpg,3uoGpxvQ-1.jpg,0.498,0.502
RN50x64 openai,spinning_pottery,A person is spinning pottery,4SoPzXyK-4.jpg,3uoGpxvQ-2.jpg,0.495,0.505
RN50x64 openai,spinning_pottery,A person is spinning pottery,5049cbe8-6eab-4fd5-9348-4c624e85174f.jpg,76b4b715-a26d-4927-956b-030d09085f77.jpg,0.516,0.484
RN50x64 openai,spinning_pottery,A person is spinning pottery,5hFCbL2m-4.jpg,89288d7b-8db0-40d4-a827-e67e951ff702.jpg,0.507,0.493
RN50x64 openai,spinning_pottery,A person is spinning pottery,605ce987-bddf-41ad-99b9-6f8d054be8f1.jpg,8d27ca78-b3bc-4250-944d-19bdacd75cd2.jpg,0.504,0.496
RN50x64 openai,spinning_pottery,A person is spinning pottery,6xL4KjXZ-1.jpg,94bda1f2-1bb8-4bdc-9b99-273598a03076.jpg,0.505,0.495
RN50x64 openai,spinning_pottery,A person is spinning pottery,6xL4KjXZ-2.jpg,AZUdpWcP-1.jpg,0.513,0.487
RN50x64 openai,spinning_pottery,A person is spinning pottery,75b4472e-1dfe-4454-ac08-06f52af557b0.jpg,AZUdpWcP-2.jpg,0.508,0.492
RN50x64 openai,spinning_pottery,A person is spinning pottery,7KbbRecm-4.jpg,AZUdpWcP-3.jpg,0.501,0.499
RN50x64 openai,spinning_pottery,A person is spinning pottery,88dbc5be-e323-4ad5-bd2f-91615c486b8d.jpg,AZUdpWcP-4.jpg,0.506,0.494
RN50x64 openai,spinning_pottery,A person is spinning pottery,8b5116d5-04a2-43b6-80e6-f4624873622f.jpg,bb186c0c-5bb1-47a4-bbdf-ba5c11719f72.jpg,0.5,0.5
RN50x64 openai,spinning_pottery,A person is spinning pottery,a5980651-12d1-40a9-9842-8c6dddc91e57.jpg,bdb2c2b3-b865-47d6-bfad-f791101657f6.jpg,0.478,0.522
RN50x64 openai,spinning_pottery,A person is spinning pottery,aaMjdJND-4.jpg,bVxwCA7i-1.jpg,0.51,0.49
RN50x64 openai,spinning_pottery,A person is spinning pottery,b4d71972-45f1-4204-bb5a-2a2274a7f64d.jpg,c0d530b9-1837-4065-8550-1db01986ce20.jpg,0.504,0.496
RN50x64 openai,spinning_pottery,A person is spinning pottery,bZorBKVR-2.jpg,cYaab3oN-1.jpg,0.495,0.505
RN50x64 openai,spinning_pottery,A person is spinning pottery,c62a4b01-c399-4607-adb9-ccf44f69410f.jpg,cYaab3oN-2.jpg,0.499,0.501
RN50x64 openai,spinning_pottery,A person is spinning pottery,cc8866f3-d8e2-4a15-85a6-460a27524215.jpg,cYaab3oN-4.jpg,0.494,0.506
RN50x64 openai,spinning_pottery,A person is spinning pottery,d6e28c2b-a4d8-4268-b7c6-782da28e35d2.jpg,d19d441c-0a4c-4832-910f-7ad0dfa9929f.jpg,0.498,0.502
RN50x64 openai,spinning_pottery,A person is spinning pottery,f5b14f1e-d675-4592-a130-a026c2633023.jpg,e02b1353-a292-4ea6-b56b-266d39af5afb.jpg,0.489,0.511
RN50x64 openai,spinning_pottery,A person is spinning pottery,gdyrMACi-4.jpg,f2e93250-2dec-46e9-92cc-796b367b2502.jpg,0.506,0.494
RN50x64 openai,spinning_pottery,A person is spinning pottery,JLrerxLs-3.jpg,f8402f8e-3225-4bfc-b96e-a177704d44c8.jpg,0.51,0.49
RN50x64 openai,spinning_pottery,A person is spinning pottery,JLrerxLs-4.jpg,fyVQgJDW-1.jpg,0.5,0.5
RN50x64 openai,spinning_pottery,A person is spinning pottery,nMFVgME3-4.jpg,fyVQgJDW-3.jpg,0.49,0.51
RN50x64 openai,spinning_pottery,A person is spinning pottery,pT3ydHZi-4.jpg,gtSU5SZ5-1.jpg,0.509,0.491
RN50x64 openai,spinning_pottery,A person is spinning pottery,rsrdXeCV-4.jpg,gtSU5SZ5-2.jpg,0.503,0.497
RN50x64 openai,spinning_pottery,A person is spinning pottery,S7u8dzua-1.jpg,gtSU5SZ5-3.jpg,0.51,0.49
RN50x64 openai,spinning_pottery,A person is spinning pottery,S7u8dzua-2.jpg,JQ7Y88Ge-1.jpg,0.514,0.486
RN50x64 openai,spinning_pottery,A person is spinning pottery,sUtRgAn3-3.jpg,JQ7Y88Ge-3.jpg,0.495,0.505
RN50x64 openai,spinning_pottery,A person is spinning pottery,ZwBydcQv-1.jpg,K5V2iWQc-1.jpg,0.499,0.501
RN50x64 openai,tuning_a_guitar,A person is tuning a guitar,08d1168f-c80c-4680-94b0-19ae97cc8b6c.jpg,03ff33fe-fe38-41dd-974b-a78da00a5493.jpg,0.497,0.503
RN50x64 openai,tuning_a_guitar,A person is tuning a guitar,1.jpg,1.jpg,0.495,0.505
RN50x64 openai,tuning_a_guitar,A person is tuning a guitar,10.jpg,10.jpg,0.497,0.503
RN50x64 openai,tuning_a_guitar,A person is tuning a guitar,11.jpg,11.jpg,0.501,0.499
RN50x64 openai,tuning_a_guitar,A person is tuning a guitar,12.jpg,12.jpg,0.497,0.503
RN50x64 openai,tuning_a_guitar,A person is tuning a guitar,120d1180-b618-4abf-bfdd-4f5c1d9deb24.jpg,13.jpg,0.506,0.494
RN50x64 openai,tuning_a_guitar,A person is tuning a guitar,13.jpg,14.jpg,0.508,0.492
RN50x64 openai,tuning_a_guitar,A person is tuning a guitar,14.jpg,15.jpg,0.514,0.486
RN50x64 openai,tuning_a_guitar,A person is tuning a guitar,15.jpg,16.jpg,0.508,0.492
RN50x64 openai,tuning_a_guitar,A person is tuning a guitar,16.jpg,17.jpg,0.501,0.499
RN50x64 openai,tuning_a_guitar,A person is tuning a guitar,17.jpg,18.jpg,0.497,0.503
RN50x64 openai,tuning_a_guitar,A person is tuning a guitar,18.jpg,2.jpg,0.502,0.498
RN50x64 openai,tuning_a_guitar,A person is tuning a guitar,19.jpg,3.jpg,0.5,0.5
RN50x64 openai,tuning_a_guitar,A person is tuning a guitar,2.jpg,38f115ed-d588-4461-975e-88d4c065898f.jpg,0.496,0.504
RN50x64 openai,tuning_a_guitar,A person is tuning a guitar,3.jpg,4.jpg,0.502,0.498
RN50x64 openai,tuning_a_guitar,A person is tuning a guitar,388b5ae0-a9d4-4f09-9c62-ddff8d187099.jpg,48924d20-5d68-474b-8f84-8027d0e543bd.jpg,0.51,0.49
RN50x64 openai,tuning_a_guitar,A person is tuning a guitar,3aedd8ed-b235-45eb-8144-b035d6aa9aa4.jpg,49c5d9b5-eedf-44ab-9b55-36392882d945.jpg,0.486,0.514
RN50x64 openai,tuning_a_guitar,A person is tuning a guitar,4.jpg,4a1935f1-4bd6-44fc-8ed6-d1edea6d2530.jpg,0.507,0.493
RN50x64 openai,tuning_a_guitar,A person is tuning a guitar,456ee2bd-c556-4378-ac9d-9790fb84ad25.jpg,4ebfd22d-0f4d-4a64-8247-a2ca4c5c9b28.jpg,0.506,0.494
RN50x64 openai,tuning_a_guitar,A person is tuning a guitar,5.jpg,5.jpg,0.498,0.502
RN50x64 openai,tuning_a_guitar,A person is tuning a guitar,591e9333-e06f-49b3-8bcc-cd37afc031c9.jpg,576923d3-5cd3-4ce7-8ce0-761e2aaef1e2.jpg,0.493,0.507
RN50x64 openai,tuning_a_guitar,A person is tuning a guitar,5fed35e3-5ccd-4266-b9bd-ed1c4fbbe468.jpg,6.jpg,0.498,0.502
RN50x64 openai,tuning_a_guitar,A person is tuning a guitar,6.jpg,6db29275-46b7-4f7d-8fc5-ffd17af3bae7.jpg,0.507,0.493
RN50x64 openai,tuning_a_guitar,A person is tuning a guitar,62f7e25c-5586-4fe7-93e5-17b03bfdffb4.jpg,7.jpg,0.501,0.499
RN50x64 openai,tuning_a_guitar,A person is tuning a guitar,650a8096-03d3-46ab-a22b-e95486e10860.jpg,7fadfd3d-ad55-4176-bcf8-c431f3a50b13.jpg,0.492,0.508
RN50x64 openai,tuning_a_guitar,A person is tuning a guitar,7.jpg,7fbe66a5-5b88-45c7-a7cd-aa3475d8ed7f.jpg,0.498,0.502
RN50x64 openai,tuning_a_guitar,A person is tuning a guitar,72bc39dc-8e45-4286-a2e7-ece5768198c7.jpg,8.jpg,0.498,0.502
RN50x64 openai,tuning_a_guitar,A person is tuning a guitar,7a0e8b61-c0d9-4550-9c10-ebf92db62ad8.jpg,87b1e6d0-d859-4f7a-a764-4e182496b67b.jpg,0.506,0.494
RN50x64 openai,tuning_a_guitar,A person is tuning a guitar,8.jpg,9.jpg,0.494,0.506
RN50x64 openai,tuning_a_guitar,A person is tuning a guitar,85c02963-f68e-4c3f-9801-95cfd6137e93.jpg,915ec1ce-e8e4-4565-8d06-7bc00d799775.jpg,0.491,0.509
RN50x64 openai,tuning_a_guitar,A person is tuning a guitar,86d70506-8011-4823-98da-3f09b08dca9e.jpg,a3d9614f-69e0-44c9-9a7d-cb3de28d4287.jpg,0.498,0.502
RN50x64 openai,tuning_a_guitar,A person is tuning a guitar,9.jpg,a53a989f-aede-479a-ab64-a7db06f4dbdf.jpg,0.509,0.491
RN50x64 openai,tuning_a_guitar,A person is tuning a guitar,96735bb9-c38d-460b-b074-8c58b67b1171.jpg,a76eb181-f1b9-4c61-9262-23da8cce1e3a.jpg,0.493,0.507
RN50x64 openai,tuning_a_guitar,A person is tuning a guitar,96defb42-6e9f-48a3-8438-a4002bab0e31.jpg,b5a639bc-cf43-473f-b04d-5ccb8b313d4e.jpg,0.493,0.507
RN50x64 openai,tuning_a_guitar,A person is tuning a guitar,9ad855ba-c0f1-43b6-beb7-cc4579678686.jpg,b89fe3ef-a182-456a-95a3-19dce560dc7b.jpg,0.504,0.496
RN50x64 openai,tuning_a_guitar,A person is tuning a guitar,9b9daf6d-ec94-4055-9ee0-d436767d7a48.jpg,d0a03e20-c45f-4d78-9c49-eb8d399765f0.jpg,0.492,0.508
RN50x64 openai,tuning_a_guitar,A person is tuning a guitar,a891ce28-2501-49a2-b782-5f365526d19d.jpg,e0739f2e-6a5b-4bf7-8178-8629ddd0c017.jpg,0.495,0.505
