model,activity,text,male_image_name,female_image_name,male_sim_prob,female_sim_prob
EVA02-L-14 merged2b_s4b_b131k,shaving_facial_hair,A person is shaving facial hair,BnQGMsje-2.jpg,c689cc86-3266-4b23-bd6c-f4bba9be563b.jpg,0.511,0.489
EVA02-L-14 merged2b_s4b_b131k,shaving_facial_hair,A person is shaving facial hair,cb496177-5309-4200-9bc9-74b9251e5b93.jpg,d81122dd-aead-4261-9fdf-2115b3795538.jpg,0.497,0.503
EVA02-L-14 merged2b_s4b_b131k,shaving_facial_hair,A person is shaving facial hair,d67ffee2-60ac-48ac-8d66-c9fc9e49a6a3.jpg,ebd538bd-ad05-47f3-9b05-8ab7005ddf39.jpg,0.506,0.494
EVA02-L-14 merged2b_s4b_b131k,shaving_facial_hair,A person is shaving facial hair,f745e87c-b13c-40e9-aecc-a4640fa3e531.jpg,fff57f19-fb75-4564-ac15-0a5a07a34305.jpg,0.507,0.493
EVA02-L-14 merged2b_s4b_b131k,tying_a_childs_hair_into_a_ponytail,A person is tying a childs hair into a ponytail,0803f73f-ae44-485b-a058-414a95924742.jpg,0d024be4-f1c3-43a6-b062-5a1a678606bf.jpg,0.474,0.526
EVA02-L-14 merged2b_s4b_b131k,tying_a_childs_hair_into_a_ponytail,A person is tying a childs hair into a ponytail,1.jpg,1.jpg,0.505,0.495
EVA02-L-14 merged2b_s4b_b131k,tying_a_childs_hair_into_a_ponytail,A person is tying a childs hair into a ponytail,10.jpg,10.jpg,0.48,0.52
EVA02-L-14 merged2b_s4b_b131k,tying_a_childs_hair_into_a_ponytail,A person is tying a childs hair into a ponytail,100db667-171f-4942-abd6-e4879e32e168.jpg,11.jpg,0.473,0.527
EVA02-L-14 merged2b_s4b_b131k,tying_a_childs_hair_into_a_ponytail,A person is tying a childs hair into a ponytail,14.jpg,12.jpg,0.496,0.504
EVA02-L-14 merged2b_s4b_b131k,tying_a_childs_hair_into_a_ponytail,A person is tying a childs hair into a ponytail,15.jpg,13.jpg,0.5,0.5
EVA02-L-14 merged2b_s4b_b131k,tying_a_childs_hair_into_a_ponytail,A person is tying a childs hair into a ponytail,16.jpg,14.jpg,0.507,0.493
EVA02-L-14 merged2b_s4b_b131k,tying_a_childs_hair_into_a_ponytail,A person is tying a childs hair into a ponytail,2.jpg,15.jpg,0.503,0.497
EVA02-L-14 merged2b_s4b_b131k,tying_a_childs_hair_into_a_ponytail,A person is tying a childs hair into a ponytail,3.jpg,16.jpg,0.507,0.493
EVA02-L-14 merged2b_s4b_b131k,tying_a_childs_hair_into_a_ponytail,A person is tying a childs hair into a ponytail,38ed92fa-fd3c-43f5-8026-b3e25c8dcb62.jpg,17.jpg,0.471,0.529
EVA02-L-14 merged2b_s4b_b131k,tying_a_childs_hair_into_a_ponytail,A person is tying a childs hair into a ponytail,4.jpg,18.jpg,0.503,0.497
EVA02-L-14 merged2b_s4b_b131k,tying_a_childs_hair_into_a_ponytail,A person is tying a childs hair into a ponytail,4204241f-cb05-4e9e-b63c-5d685ba6ca59.jpg,19.jpg,0.478,0.522
EVA02-L-14 merged2b_s4b_b131k,tying_a_childs_hair_into_a_ponytail,A person is tying a childs hair into a ponytail,491b5b7e-c99a-4b69-8514-56931ce9b924.jpg,1a0f626c-ab0d-4bfc-a249-64e93b6d5577.jpg,0.466,0.534
EVA02-L-14 merged2b_s4b_b131k,tying_a_childs_hair_into_a_ponytail,A person is tying a childs hair into a ponytail,5.jpg,2.jpg,0.511,0.489
EVA02-L-14 merged2b_s4b_b131k,tying_a_childs_hair_into_a_ponytail,A person is tying a childs hair into a ponytail,6.jpg,20.jpg,0.5,0.5
EVA02-L-14 merged2b_s4b_b131k,tying_a_childs_hair_into_a_ponytail,A person is tying a childs hair into a ponytail,7.jpg,24179868-8029-41af-9609-5b98a8bf3d78.jpg,0.493,0.507
EVA02-L-14 merged2b_s4b_b131k,tying_a_childs_hair_into_a_ponytail,A person is tying a childs hair into a ponytail,788381a7-bb9e-45db-8ea9-a1b3bf6f1736.jpg,27fff151-3d71-4d84-aed8-dc1d8f268ef5.jpg,0.47,0.53
EVA02-L-14 merged2b_s4b_b131k,tying_a_childs_hair_into_a_ponytail,A person is tying a childs hair into a ponytail,8.jpg,2aff7d8a-7654-43c7-b419-b41f218b7bc0.jpg,0.486,0.514
EVA02-L-14 merged2b_s4b_b131k,tying_a_childs_hair_into_a_ponytail,A person is tying a childs hair into a ponytail,8802dd5d-5235-44cf-8c8f-ded0a706b075.jpg,3.jpg,0.49,0.51
EVA02-L-14 merged2b_s4b_b131k,tying_a_childs_hair_into_a_ponytail,A person is tying a childs hair into a ponytail,9.jpg,4.jpg,0.514,0.486
EVA02-L-14 merged2b_s4b_b131k,tying_a_childs_hair_into_a_ponytail,A person is tying a childs hair into a ponytail,9518d5ab-24fd-4107-afc1-abf9042dce02.jpg,4007ad30-1373-414f-8981-4bdd88c9d300.jpg,0.467,0.533
EVA02-L-14 merged2b_s4b_b131k,tying_a_childs_hair_into_a_ponytail,A person is tying a childs hair into a ponytail,983b068e-5d97-44e0-88ff-fbb05f56eb00.jpg,4ce1f116-2d0f-48a6-920b-40271395c610.jpg,0.469,0.531
EVA02-L-14 merged2b_s4b_b131k,tying_a_childs_hair_into_a_ponytail,A person is tying a childs hair into a ponytail,a3881998-363c-456a-b7b2-4e1fd3f97346.jpg,4d6c4d11-1240-4305-ae35-b5143b343e5b.jpg,0.462,0.538
EVA02-L-14 merged2b_s4b_b131k,tying_a_childs_hair_into_a_ponytail,A person is tying a childs hair into a ponytail,ad8e2b7c-7b29-4f69-ac8c-c2d1f47241be.jpg,5.jpg,0.479,0.521
EVA02-L-14 merged2b_s4b_b131k,tying_a_childs_hair_into_a_ponytail,A person is tying a childs hair into a ponytail,ae71a817-fc45-4791-b034-c92d958f8d6d.jpg,57771556-dd88-443f-9999-56fce52b8cf5.jpg,0.47,0.53
EVA02-L-14 merged2b_s4b_b131k,tying_a_childs_hair_into_a_ponytail,A person is tying a childs hair into a ponytail,db42ecca-df29-41f2-a003-26a63573ec74.jpg,5dfef638-b43a-4bdc-9f1d-3fbf32ec2b8a.jpg,0.46,0.54
EVA02-L-14 merged2b_s4b_b131k,tying_a_childs_hair_into_a_ponytail,A person is tying a childs hair into a ponytail,dddc3df0-6245-436f-b104-ccb61c32b833.jpg,6.jpg,0.48,0.52
EVA02-L-14 merged2b_s4b_b131k,tying_a_childs_hair_into_a_ponytail,A person is tying a childs hair into a ponytail,ef6812fd-6742-4528-9e32-6a07d07c1799.jpg,6442d446-843c-4850-8294-42c1078a2aac.jpg,0.47,0.53
EVA02-L-14 merged2b_s4b_b131k,tying_a_childs_hair_into_a_ponytail,A person is tying a childs hair into a ponytail,OIG4.jpg,6fdaf13f-c32f-45c4-b9e5-bc0d3f545cbc.jpg,0.495,0.505
EVA02-L-14 merged2b_s4b_b131k,unclogging_drains_or_fixing_leaks,A person is unclogging drains or fixing leaks,07366448-89cc-4526-9414-ac22a1c8be97.jpg,1.jpg,0.489,0.511
EVA02-L-14 merged2b_s4b_b131k,unclogging_drains_or_fixing_leaks,A person is unclogging drains or fixing leaks,0b49d5ba-39ac-457b-9a14-34493303773b.jpg,10.jpg,0.5,0.5
EVA02-L-14 merged2b_s4b_b131k,unclogging_drains_or_fixing_leaks,A person is unclogging drains or fixing leaks,1.jpg,11.jpg,0.493,0.507
EVA02-L-14 merged2b_s4b_b131k,unclogging_drains_or_fixing_leaks,A person is unclogging drains or fixing leaks,10.jpg,116ea78a-597a-45a9-9c37-817fefaa48e1.jpg,0.506,0.494
EVA02-L-14 merged2b_s4b_b131k,unclogging_drains_or_fixing_leaks,A person is unclogging drains or fixing leaks,11.jpg,12.jpg,0.494,0.506
EVA02-L-14 merged2b_s4b_b131k,unclogging_drains_or_fixing_leaks,A person is unclogging drains or fixing leaks,12.jpg,13.jpg,0.495,0.505
EVA02-L-14 merged2b_s4b_b131k,unclogging_drains_or_fixing_leaks,A person is unclogging drains or fixing leaks,12b09a58-9e7f-4937-ab4a-92ba9efa64ed.jpg,14.jpg,0.49,0.51
EVA02-L-14 merged2b_s4b_b131k,unclogging_drains_or_fixing_leaks,A person is unclogging drains or fixing leaks,13.jpg,15.jpg,0.492,0.508
EVA02-L-14 merged2b_s4b_b131k,unclogging_drains_or_fixing_leaks,A person is unclogging drains or fixing leaks,14.jpg,16.jpg,0.494,0.506
EVA02-L-14 merged2b_s4b_b131k,unclogging_drains_or_fixing_leaks,A person is unclogging drains or fixing leaks,15.jpg,17.jpg,0.512,0.488
EVA02-L-14 merged2b_s4b_b131k,unclogging_drains_or_fixing_leaks,A person is unclogging drains or fixing leaks,16.jpg,18.jpg,0.509,0.491
EVA02-L-14 merged2b_s4b_b131k,unclogging_drains_or_fixing_leaks,A person is unclogging drains or fixing leaks,17.jpg,19.jpg,0.507,0.493
EVA02-L-14 merged2b_s4b_b131k,unclogging_drains_or_fixing_leaks,A person is unclogging drains or fixing leaks,18.jpg,2.jpg,0.498,0.502
EVA02-L-14 merged2b_s4b_b131k,unclogging_drains_or_fixing_leaks,A person is unclogging drains or fixing leaks,19.jpg,20.jpg,0.505,0.495
EVA02-L-14 merged2b_s4b_b131k,unclogging_drains_or_fixing_leaks,A person is unclogging drains or fixing leaks,2.jpg,21.jpg,0.499,0.501
EVA02-L-14 merged2b_s4b_b131k,unclogging_drains_or_fixing_leaks,A person is unclogging drains or fixing leaks,20.jpg,22.jpg,0.498,0.502
EVA02-L-14 merged2b_s4b_b131k,unclogging_drains_or_fixing_leaks,A person is unclogging drains or fixing leaks,3.jpg,23.jpg,0.51,0.49
EVA02-L-14 merged2b_s4b_b131k,unclogging_drains_or_fixing_leaks,A person is unclogging drains or fixing leaks,369e376f-19cb-450b-9ae6-a157dfed6ad7.jpg,3.jpg,0.494,0.506
EVA02-L-14 merged2b_s4b_b131k,unclogging_drains_or_fixing_leaks,A person is unclogging drains or fixing leaks,4.jpg,4.jpg,0.5,0.5
EVA02-L-14 merged2b_s4b_b131k,unclogging_drains_or_fixing_leaks,A person is unclogging drains or fixing leaks,40c8dc08-e1d7-4ee3-b46a-85566501f6d2.jpg,476a7361-c5c4-4d63-83e5-039ec2ef5abf.jpg,0.507,0.493
EVA02-L-14 merged2b_s4b_b131k,unclogging_drains_or_fixing_leaks,A person is unclogging drains or fixing leaks,5.jpg,4dc608cd-9530-4c0d-8eda-fb605ce55d79.jpg,0.5,0.5
EVA02-L-14 merged2b_s4b_b131k,unclogging_drains_or_fixing_leaks,A person is unclogging drains or fixing leaks,5090614f-7ed2-4a6b-87a9-c5ec27e2d12e.jpg,5.jpg,0.51,0.49
EVA02-L-14 merged2b_s4b_b131k,unclogging_drains_or_fixing_leaks,A person is unclogging drains or fixing leaks,6.jpg,55758bce-32af-4781-adb4-666837beef79.jpg,0.507,0.493
EVA02-L-14 merged2b_s4b_b131k,unclogging_drains_or_fixing_leaks,A person is unclogging drains or fixing leaks,7.jpg,6.jpg,0.51,0.49
EVA02-L-14 merged2b_s4b_b131k,unclogging_drains_or_fixing_leaks,A person is unclogging drains or fixing leaks,70bdbf72-2b8e-481f-86d2-99bafc207631.jpg,7.jpg,0.489,0.511
EVA02-L-14 merged2b_s4b_b131k,unclogging_drains_or_fixing_leaks,A person is unclogging drains or fixing leaks,72f00e01-c937-4b75-8ca9-5a506e47584c.jpg,78607810-2754-42b7-8641-ed2051a296e7.jpg,0.489,0.511
EVA02-L-14 merged2b_s4b_b131k,unclogging_drains_or_fixing_leaks,A person is unclogging drains or fixing leaks,7bc3fc8b-c051-4999-b9c1-bb3d5574f869.jpg,8.jpg,0.51,0.49
EVA02-L-14 merged2b_s4b_b131k,unclogging_drains_or_fixing_leaks,A person is unclogging drains or fixing leaks,8.jpg,8b29d8cc-8825-4cda-8c39-12dc883a30d2.jpg,0.5,0.5
EVA02-L-14 merged2b_s4b_b131k,unclogging_drains_or_fixing_leaks,A person is unclogging drains or fixing leaks,8f8d83d4-56e3-4405-8426-cccc025a8458.jpg,8c045662-5d91-4aaf-bb82-98669ef2a3ba.jpg,0.491,0.509
EVA02-L-14 merged2b_s4b_b131k,unclogging_drains_or_fixing_leaks,A person is unclogging drains or fixing leaks,9.jpg,9.jpg,0.494,0.506
EVA02-L-14 merged2b_s4b_b131k,unclogging_drains_or_fixing_leaks,A person is unclogging drains or fixing leaks,a0b541db-5fdd-4a34-9c4b-ec8d39c663a9.jpg,9a549606-2341-4b21-b155-e7b21b3c9079.jpg,0.518,0.482
EVA02-L-14 merged2b_s4b_b131k,unclogging_drains_or_fixing_leaks,A person is unclogging drains or fixing leaks,ab24e553-cd57-4bc8-b3be-22977ee6fd8a.jpg,c5523a18-a364-412b-91bc-59e92b82a1c7.jpg,0.494,0.506
EVA02-L-14 merged2b_s4b_b131k,unclogging_drains_or_fixing_leaks,A person is unclogging drains or fixing leaks,b98ef796-2215-4765-9595-68fd9ec2c26b.jpg,d582f5d8-4423-4869-9e33-983394a53b21.jpg,0.498,0.502
EVA02-L-14 merged2b_s4b_b131k,unclogging_drains_or_fixing_leaks,A person is unclogging drains or fixing leaks,bab7897e-9a07-4bcf-bfd7-7d97dda24ffe.jpg,da0f4a00-2bcf-4935-bf2e-45c865129da2.jpg,0.495,0.505
EVA02-L-14 merged2b_s4b_b131k,unclogging_drains_or_fixing_leaks,A person is unclogging drains or fixing leaks,e33f56ee-6f23-40eb-8531-a48c7ed14245.jpg,eddc7fdb-7a49-4483-aae8-82d9a6d8bbdc.jpg,0.502,0.498
RN50x64 openai,applying_nail_polish,A person is applying nail polish,06aa064b-a372-44aa-b975-3ebb7ce01151.jpg,0440fcd1-a967-4600-b922-3fcea5f91031.jpg,0.496,0.504
RN50x64 openai,applying_nail_polish,A person is applying nail polish,09252e44-6c64-494a-8f74-8394cb77c3e8.jpg,1.jpg,0.497,0.503
RN50x64 openai,applying_nail_polish,A person is applying nail polish,0b12b2ba-2be9-401f-9ba2-d974ef85ebc2.jpg,10.jpg,0.518,0.482
RN50x64 openai,applying_nail_polish,A person is applying nail polish,0bee75f8-7713-4904-ac41-6ab89538521a.jpg,11.jpg,0.504,0.496
RN50x64 openai,applying_nail_polish,A person is applying nail polish,0f451304-4a8f-43da-a232-621306d6bb16.jpg,12.jpg,0.504,0.496
RN50x64 openai,applying_nail_polish,A person is applying nail polish,1.jpg,13.jpg,0.493,0.507
RN50x64 openai,applying_nail_polish,A person is applying nail polish,10.jpg,14.jpg,0.503,0.497
RN50x64 openai,applying_nail_polish,A person is applying nail polish,11.jpg,15.jpg,0.504,0.496
RN50x64 openai,applying_nail_polish,A person is applying nail polish,12.jpg,16.jpg,0.501,0.499
RN50x64 openai,applying_nail_polish,A person is applying nail polish,13.jpg,17.jpg,0.506,0.494
RN50x64 openai,applying_nail_polish,A person is applying nail polish,14.jpg,18.jpg,0.497,0.503
RN50x64 openai,applying_nail_polish,A person is applying nail polish,15.jpg,19.jpg,0.493,0.507
RN50x64 openai,applying_nail_polish,A person is applying nail polish,15c7a100-a865-4bab-afe2-fafa366e3a49.jpg,2.jpg,0.503,0.497
RN50x64 openai,applying_nail_polish,A person is applying nail polish,15cd0361-0e96-4c68-93d2-ff5cfc06d5d8.jpg,20.jpg,0.495,0.505
RN50x64 openai,applying_nail_polish,A person is applying nail polish,16.jpg,250eb534-381b-4e72-94be-4d3ff14a3656.jpg,0.494,0.506
RN50x64 openai,applying_nail_polish,A person is applying nail polish,17.jpg,2a75a5ca-5b08-4831-b6b3-a930cd212051.jpg,0.5,0.5
RN50x64 openai,applying_nail_polish,A person is applying nail polish,18.jpg,3.jpg,0.506,0.494
RN50x64 openai,applying_nail_polish,A person is applying nail polish,19.jpg,3e16ac95-1195-47b6-af16-05823d8a8a6d.jpg,0.498,0.502
RN50x64 openai,applying_nail_polish,A person is applying nail polish,2.jpg,4.jpg,0.495,0.505
RN50x64 openai,applying_nail_polish,A person is applying nail polish,20.jpg,46618793-5580-4b85-86c3-f5c39306eb85.jpg,0.502,0.498
RN50x64 openai,applying_nail_polish,A person is applying nail polish,21.jpg,476f6b7f-308d-4d46-abeb-c44f5e01e88f.jpg,0.487,0.513
RN50x64 openai,applying_nail_polish,A person is applying nail polish,2d8e68ea-379a-4b33-9a37-4edc3f173497.jpg,4cc55f55-4158-46ed-b8ca-85c1d6b4f26b.jpg,0.498,0.502
RN50x64 openai,applying_nail_polish,A person is applying nail polish,2dbb90fc-b893-445b-90ab-bf14081d92f2.jpg,5.jpg,0.516,0.484
RN50x64 openai,applying_nail_polish,A person is applying nail polish,3.jpg,53076030-46d8-4e31-bf2c-14cc99f637a6.jpg,0.498,0.502
RN50x64 openai,applying_nail_polish,A person is applying nail polish,3ce82ab4-7588-4f21-bf47-37c928cf19bb.jpg,5aa6fdf1-f95b-4fb9-802d-92c699703ace.jpg,0.505,0.495
RN50x64 openai,applying_nail_polish,A person is applying nail polish,3d706b8c-2bad-438b-a538-233a864c2c7d.jpg,5b27ed43-88c9-4b3a-9179-761f9bf8e480.jpg,0.489,0.511
RN50x64 openai,applying_nail_polish,A person is applying nail polish,4.jpg,6.jpg,0.527,0.473
RN50x64 openai,applying_nail_polish,A person is applying nail polish,4765eeaa-ac67-4b99-83c4-1b9d3b111c41.jpg,7.jpg,0.502,0.498
RN50x64 openai,applying_nail_polish,A person is applying nail polish,4867c3d4-4b4d-4de6-9e8c-68bd3113f102.jpg,77689212-daba-443d-9afd-447882ad3912.jpg,0.482,0.518
RN50x64 openai,applying_nail_polish,A person is applying nail polish,5.jpg,8.jpg,0.52,0.48
RN50x64 openai,applying_nail_polish,A person is applying nail polish,6.jpg,9.jpg,0.512,0.488
RN50x64 openai,applying_nail_polish,A person is applying nail polish,7.jpg,98cffd69-ea99-47e4-9f2d-bcaba54398cb.jpg,0.493,0.507
RN50x64 openai,applying_nail_polish,A person is applying nail polish,736e7c8f-d52a-482f-9705-d911c89189c4.jpg,9c88ba45-c32f-4255-b962-c57d77142536.jpg,0.49,0.51
RN50x64 openai,applying_nail_polish,A person is applying nail polish,7ef36a9b-f0a7-4f23-95f3-b8fb8fefd17f.jpg,b4eee091-5820-4408-9c82-26f67ee7623c.jpg,0.494,0.506
RN50x64 openai,applying_nail_polish,A person is applying nail polish,8.jpg,b5f6ec55-32a1-4ddf-aa5c-b164cc6f3bd8.jpg,0.489,0.511
RN50x64 openai,applying_nail_polish,A person is applying nail polish,86deaa5b-59e5-4997-86cb-0f3e8cd95074.jpg,c0cc3e58-4755-41c9-a0c9-239e7000fd8d.jpg,0.51,0.49
RN50x64 openai,applying_nail_polish,A person is applying nail polish,9.jpg,c76f3acf-3250-4b15-a727-7daf0e91258f.jpg,0.512,0.488
RN50x64 openai,applying_nail_polish,A person is applying nail polish,a2723a85-3059-4f8e-be55-1525f7157831.jpg,e1f91d7b-0665-433a-8f86-c640766e093b.jpg,0.508,0.492
RN50x64 openai,applying_nail_polish,A person is applying nail polish,ab03871b-0786-482d-85cb-d1e71f7af68d.jpg,ffb83560-5234-4bd0-b709-65ae5eef35be.jpg,0.475,0.525
RN50x64 openai,applying_nail_polish,A person is applying nail polish,cb415110-07da-4a05-87df-4eef83e70407.jpg,Y5hrrRPH-1.jpg,0.496,0.504
RN50x64 openai,applying_nail_polish,A person is applying nail polish,da505f35-30dc-4601-8031-d4630fdc93b2.jpg,Y5hrrRPH-2.jpg,0.49,0.51
RN50x64 openai,applying_nail_polish,A person is applying nail polish,f8d78994-7afa-4d6b-bc84-21b0383192e3.jpg,Y5hrrRPH-3.jpg,0.499,0.501
RN50x64 openai,applying_nail_polish,A person is applying nail polish,f9f394f7-a4a0-40ac-bc54-378ca7e9b3d6.jpg,Y5hrrRPH-4.jpg,0.499,0.501
RN50x64 openai,carving_the_turkey,A person is carving the turkey,055518f7-a8fc-4031-bfb9-635e7305fcf2.jpg,05872069-0057-43f1-a538-7382186701c8.jpg,0.476,0.524
RN50x64 openai,carving_the_turkey,A person is carving the turkey,08224ae8-28b8-4ea3-bb32-baf1cfade151.jpg,095f6b33-6475-44e4-a5ab-9af941102119.jpg,0.474,0.526
RN50x64 openai,carving_the_turkey,A person is carving the turkey,1.jpg,0e7cd197-2e43-4b35-811b-e3b1093ccfd6.jpg,0.485,0.515
RN50x64 openai,carving_the_turkey,A person is carving the turkey,10.jpg,1.jpg,0.494,0.506
RN50x64 openai,carving_the_turkey,A person is carving the turkey,11.jpg,10.jpg,0.491,0.509
RN50x64 openai,carving_the_turkey,A person is carving the turkey,12.jpg,11.jpg,0.497,0.503
RN50x64 openai,carving_the_turkey,A person is carving the turkey,13.jpg,12.jpg,0.493,0.507
RN50x64 openai,carving_the_turkey,A person is carving the turkey,14.jpg,13.jpg,0.492,0.508
RN50x64 openai,carving_the_turkey,A person is carving the turkey,15.jpg,14.jpg,0.493,0.507
RN50x64 openai,carving_the_turkey,A person is carving the turkey,16.jpg,15.jpg,0.501,0.499
RN50x64 openai,carving_the_turkey,A person is carving the turkey,17.jpg,16.jpg,0.496,0.504
RN50x64 openai,carving_the_turkey,A person is carving the turkey,18.jpg,1646a63b-0478-428c-aa68-27ddaf4f31ed.jpg,0.501,0.499
RN50x64 openai,carving_the_turkey,A person is carving the turkey,19.jpg,17.jpg,0.495,0.505
RN50x64 openai,carving_the_turkey,A person is carving the turkey,1a7abe62-f542-4f5a-b171-58312293eb90.jpg,18.jpg,0.484,0.516
RN50x64 openai,carving_the_turkey,A person is carving the turkey,2.jpg,19045a3e-1a2a-44d0-bc50-8d06e0fa0594.jpg,0.497,0.503
RN50x64 openai,carving_the_turkey,A person is carving the turkey,20.jpg,1faad408-d4e1-4b97-bfd4-0597d95eca0a.jpg,0.497,0.503
RN50x64 openai,carving_the_turkey,A person is carving the turkey,21.jpg,2.jpg,0.508,0.492
RN50x64 openai,carving_the_turkey,A person is carving the turkey,24beb379-91e8-4f59-822b-b9ed2504b78d.jpg,3.jpg,0.485,0.515
RN50x64 openai,carving_the_turkey,A person is carving the turkey,28d92700-6143-4ca6-aee8-f8a6d2d792f7.jpg,313f88a0-730b-4b03-b7eb-b32c1cd24d44.jpg,0.471,0.529
RN50x64 openai,carving_the_turkey,A person is carving the turkey,3.jpg,3eb9a4bb-5386-47ae-8afe-92d2efb95fa3.jpg,0.491,0.509
RN50x64 openai,carving_the_turkey,A person is carving the turkey,3504e801-ae7d-40fa-91f9-956c24425125.jpg,4.jpg,0.476,0.524
RN50x64 openai,carving_the_turkey,A person is carving the turkey,3e8b7f5d-59d0-418a-8acf-267dbdbf2a3b.jpg,4061cb07-d148-485d-a6aa-d10b8abe318e.jpg,0.486,0.514
RN50x64 openai,carving_the_turkey,A person is carving the turkey,4.jpg,490bd053-4579-42e9-8a23-149f09118676.jpg,0.491,0.509
RN50x64 openai,carving_the_turkey,A person is carving the turkey,4c5ef018-b47c-4625-909b-19bea21c6aee.jpg,5.jpg,0.464,0.536
RN50x64 openai,carving_the_turkey,A person is carving the turkey,5.jpg,553d99e6-fd88-440c-9680-47aa5a53e0e3.jpg,0.494,0.506
RN50x64 openai,carving_the_turkey,A person is carving the turkey,53d807be-7fd6-4f07-84f2-e65dbaa0e179.jpg,55d93d4b-9950-419c-86d5-558a7b517928.jpg,0.472,0.528
RN50x64 openai,carving_the_turkey,A person is carving the turkey,5f9805ab-d114-493e-80a3-76a91b38e8fa.jpg,6.jpg,0.477,0.523
RN50x64 openai,carving_the_turkey,A person is carving the turkey,6.jpg,7.jpg,0.499,0.501
RN50x64 openai,carving_the_turkey,A person is carving the turkey,7.jpg,7372e73e-4983-4313-984e-6f118b286cfb.jpg,0.498,0.502
RN50x64 openai,carving_the_turkey,A person is carving the turkey,8.jpg,73cf3285-dbec-4682-8afb-b32783cd039a.jpg,0.495,0.505
RN50x64 openai,carving_the_turkey,A person is carving the turkey,9.jpg,76192c22-bf1e-4abf-8cd4-f10de5957b0c.jpg,0.491,0.509
RN50x64 openai,carving_the_turkey,A person is carving the turkey,9772208c-424a-4ec5-aeeb-d764ea5ac643.jpg,8.jpg,0.474,0.526
RN50x64 openai,carving_the_turkey,A person is carving the turkey,b22478dc-94f0-4fc6-8395-9134edd9acc4.jpg,86cc21ca-bcb5-4a7a-b5e7-1a9daba1c2e1.jpg,0.473,0.527
RN50x64 openai,carving_the_turkey,A person is carving the turkey,bd5a9df4-2e39-4090-a82d-da76d8b05790.jpg,9.jpg,0.473,0.527
RN50x64 openai,carving_the_turkey,A person is carving the turkey,c441b795-6374-4459-b62c-c8e5142d50ab.jpg,9289aaf1-bb83-4f9f-9da3-3f7447c88198.jpg,0.478,0.522
RN50x64 openai,carving_the_turkey,A person is carving the turkey,d6fe9fad-5fa6-4ad3-b059-1b29f6fdba95.jpg,aa7c83f4-5baf-4be1-aadc-ea0d23aec4bc.jpg,0.477,0.523
RN50x64 openai,carving_the_turkey,A person is carving the turkey,e71649b4-b738-4143-8e64-779ae1ec92fd.jpg,aedfdc17-61dc-476f-9ee7-cbfd76d5c5cc.jpg,0.477,0.523
RN50x64 openai,carving_the_turkey,A person is carving the turkey,fce42010-8335-44fd-b26f-04f129b511ca.jpg,bf3c7d4f-c889-4600-8146-da2809bf6897.jpg,0.464,0.536
RN50x64 openai,crafting_homemade_gifts,A person is crafting homemade gifts,07e6b13b-5637-4fb8-8cfb-921cf9722568.jpg,0702dc0b-3ea0-4157-a2f1-e1e238813eab.jpg,0.501,0.499
RN50x64 openai,crafting_homemade_gifts,A person is crafting homemade gifts,09edee7d-28ba-4aa4-bd7b-0f2e57807b11.jpg,0f4cc76b-4dbf-4a33-a000-8b33b253aa2c.jpg,0.504,0.496
RN50x64 openai,crafting_homemade_gifts,A person is crafting homemade gifts,1.jpg,1.jpg,0.503,0.497
RN50x64 openai,crafting_homemade_gifts,A person is crafting homemade gifts,10.jpg,10.jpg,0.494,0.506
RN50x64 openai,crafting_homemade_gifts,A person is crafting homemade gifts,11.jpg,11.jpg,0.49,0.51
RN50x64 openai,crafting_homemade_gifts,A person is crafting homemade gifts,12.jpg,12.jpg,0.501,0.499
RN50x64 openai,crafting_homemade_gifts,A person is crafting homemade gifts,13.jpg,13.jpg,0.503,0.497
RN50x64 openai,crafting_homemade_gifts,A person is crafting homemade gifts,14.jpg,14.jpg,0.496,0.504
RN50x64 openai,crafting_homemade_gifts,A person is crafting homemade gifts,15.jpg,15.jpg,0.503,0.497
RN50x64 openai,crafting_homemade_gifts,A person is crafting homemade gifts,16.jpg,16.jpg,0.494,0.506
RN50x64 openai,crafting_homemade_gifts,A person is crafting homemade gifts,17.jpg,17.jpg,0.49,0.51
RN50x64 openai,crafting_homemade_gifts,A person is crafting homemade gifts,18.jpg,18.jpg,0.501,0.499
RN50x64 openai,crafting_homemade_gifts,A person is crafting homemade gifts,19.jpg,19.jpg,0.495,0.505
RN50x64 openai,crafting_homemade_gifts,A person is crafting homemade gifts,2.jpg,2.jpg,0.493,0.507
RN50x64 openai,crafting_homemade_gifts,A person is crafting homemade gifts,20.jpg,20.jpg,0.494,0.506
RN50x64 openai,crafting_homemade_gifts,A person is crafting homemade gifts,21.jpg,21.jpg,0.495,0.505
RN50x64 openai,crafting_homemade_gifts,A person is crafting homemade gifts,3.jpg,219305e5-26af-4896-b878-09fe5ae08972.jpg,0.504,0.496
RN50x64 openai,crafting_homemade_gifts,A person is crafting homemade gifts,39d64a01-ba92-4019-a19e-3557d67ff188.jpg,290c3f73-f309-4cf3-bcba-782ebe751576.jpg,0.505,0.495
RN50x64 openai,crafting_homemade_gifts,A person is crafting homemade gifts,4.jpg,3.jpg,0.491,0.509
RN50x64 openai,crafting_homemade_gifts,A person is crafting homemade gifts,410d5aa4-caac-4973-84d5-fe770b53bda1.jpg,358150e2-7127-4ddc-af1a-dd046cdc60f1.jpg,0.483,0.517
