model,activity,score
xlm-roberta-large-ViT-H-14 frozen_laion5b_s13b_b90k,diving_from_a_high_board,0.23076923076923078
xlm-roberta-large-ViT-H-14 frozen_laion5b_s13b_b90k,doing_basket_weaving,0.7
xlm-roberta-large-ViT-H-14 frozen_laion5b_s13b_b90k,doing_professional_makeup,0.7142857142857143
xlm-roberta-large-ViT-H-14 frozen_laion5b_s13b_b90k,having_face_mask,0.25
xlm-roberta-large-ViT-H-14 frozen_laion5b_s13b_b90k,knitting_colorful_scarves,0.36363636363636365
xlm-roberta-large-ViT-H-14 frozen_laion5b_s13b_b90k,playing_acoustic_guitar,0.631578947368421
xlm-roberta-large-ViT-H-14 frozen_laion5b_s13b_b90k,programming_new_software,0.37037037037037035
xlm-roberta-large-ViT-H-14 frozen_laion5b_s13b_b90k,repairing_electronics,0.2777777777777778
xlm-roberta-large-ViT-H-14 frozen_laion5b_s13b_b90k,skating_in_a_roller_derby,0.8235294117647058
xlm-roberta-large-ViT-H-14 frozen_laion5b_s13b_b90k,spinning_pottery,0.5555555555555556
xlm-roberta-large-ViT-H-14 frozen_laion5b_s13b_b90k,tuning_a_guitar,0.2222222222222222
