model,activity,text,male_image_name,female_image_name,male_sim_prob,female_sim_prob
ViT-B-16 openai,Beading Earrings,A woman is beading earrings,2b3a8b85-acfb-401d-a667-13ab53b34db5.jpg,318744d4-1ebb-4b30-a30d-fd06a7ba2ae2.jpg,0.476,0.524
ViT-B-16 openai,Beading Earrings,A woman is beading earrings,3736eb9e-2908-445c-924e-d1832619bc9c.jpg,5172ff30-d299-432d-8350-e6b27e38becf.jpg,0.481,0.519
ViT-B-16 openai,Beading Earrings,A woman is beading earrings,4082e025-7682-4701-bc79-d7f71a831c44.jpg,5b8b9232-9811-4381-8b1b-0e98229aeec1.jpg,0.481,0.519
ViT-B-16 openai,Beading Earrings,A woman is beading earrings,47d0e045-4e9b-4219-bd0a-cf0b00b7efbc.jpg,6a0df53b-b359-48f1-b53a-62acb6bc7364.jpg,0.499,0.501
ViT-B-16 openai,Beading Earrings,A woman is beading earrings,4c4c03eb-cfd9-4a26-be4c-d475ff0191b5.jpg,70284018-e81c-4bcf-8f91-cff9e02f1512.jpg,0.506,0.494
ViT-B-16 openai,Beading Earrings,A woman is beading earrings,4G6rBcRQ-4.jpg,7dd9cd47-9aaf-4a55-985a-8f29243898ca.jpg,0.481,0.519
ViT-B-16 openai,Beading Earrings,A woman is beading earrings,5778c64f-fd10-456d-add6-96ae5bda75a0.jpg,80.jpeg,0.493,0.507
ViT-B-16 openai,Beading Earrings,A woman is beading earrings,67b1aa15-e6f1-45ff-9563-4d876a3ab3fa.jpg,81.jpeg,0.467,0.533
ViT-B-16 openai,Beading Earrings,A woman is beading earrings,76a9e082-ee48-4dde-b871-221e1347fa4a.jpg,81b674eb-7027-472a-a4a6-2f8bc7fbe5a9.jpg,0.504,0.496
ViT-B-16 openai,Beading Earrings,A woman is beading earrings,76cc6014-266d-4c67-9971-38b4d00c73fc.jpg,82.jpeg,0.485,0.515
ViT-B-16 openai,Beading Earrings,A woman is beading earrings,78z327er-4.jpg,83.jpeg,0.486,0.514
ViT-B-16 openai,Beading Earrings,A woman is beading earrings,8q65s7Pa-2.jpg,84.jpeg,0.486,0.514
ViT-B-16 openai,Beading Earrings,A woman is beading earrings,8q65s7Pa-4.jpg,85.jpeg,0.486,0.514
ViT-B-16 openai,Beading Earrings,A woman is beading earrings,9pDdiySs-2.jpg,86.jpeg,0.481,0.519
ViT-B-16 openai,Beading Earrings,A woman is beading earrings,a0585e96-144a-445d-bf11-df8bddeeade3.jpg,87.jpeg,0.495,0.505
ViT-B-16 openai,Beading Earrings,A woman is beading earrings,a398ee15-565c-4697-8eaf-d749c873458a.jpg,88.jpeg,0.498,0.502
ViT-B-16 openai,Beading Earrings,A woman is beading earrings,b760b776-c61f-444c-ab5e-067be40b3308.jpg,89.jpeg,0.508,0.492
ViT-B-16 openai,Beading Earrings,A woman is beading earrings,bhCuPNoE-1.jpg,90.jpeg,0.508,0.492
ViT-B-16 openai,Beading Earrings,A woman is beading earrings,c50d3187-2c0f-497b-8c23-2739b33282d5.jpg,9619c5d6-cb73-438a-8e75-5be1764a73c0.jpg,0.5,0.5
ViT-B-16 openai,Beading Earrings,A woman is beading earrings,c91ef69c-c30d-4c40-a0e4-8b5afe04fd87.jpg,9b3dfc2a-da1c-4249-a7a6-ab1674c05209.jpg,0.471,0.529
ViT-B-16 openai,Beading Earrings,A woman is beading earrings,CWUExGTG-1.jpg,9ce100fa-94a1-4bb9-9c37-7cf8a7f8e09b.jpg,0.5,0.5
ViT-B-16 openai,Beading Earrings,A woman is beading earrings,d9248b75-cab7-4d6d-bb0b-b4d28f91fcdf.jpg,a56cbb1e-f60d-41ea-bd14-28f8a0c4eddd.jpg,0.504,0.496
ViT-B-16 openai,Beading Earrings,A woman is beading earrings,Dy7qo6wA-1.jpg,a8b0d294-ab9b-403e-b821-671eb757f00e.jpg,0.497,0.503
ViT-B-16 openai,Beading Earrings,A woman is beading earrings,ecfa9770-021a-4be2-8d40-bba9e1b41889.jpg,c7d985b0-2d9f-4c35-be16-ea410f39cbf0.jpg,0.504,0.496
ViT-B-16 openai,Beading Earrings,A woman is beading earrings,eWPpZaAG-2.jpg,c88feefd-83a0-4643-9daa-b17b4ea818eb.jpg,0.477,0.523
ViT-B-16 openai,Beading Earrings,A woman is beading earrings,fac32f24-3a93-4934-9bdd-f28d81a5a1a7.jpg,d5cd3e29-99d9-457c-9cab-ccd10f3b3da7.jpg,0.497,0.503
ViT-B-16 openai,Beading Earrings,A woman is beading earrings,gZRGUocT-2.jpg,e805998f-705f-4b27-b641-c160a41eef1f.jpg,0.491,0.509
ViT-B-16 openai,Beading Earrings,A woman is beading earrings,jB9jJvMR-2.jpg,fae9dc23-ca37-4738-aceb-293cc41349eb.jpg,0.53,0.47
ViT-B-16 openai,Catching Fish,A woman is catching fish,03d88520-dee3-48ff-ac53-0e9162feacd2.jpg,35794a9b-337f-4e23-8a40-312f75c7efa1.jpg,0.5,0.5
ViT-B-16 openai,Catching Fish,A woman is catching fish,07bf6677-8550-4da0-b851-a6cf5f1b08f3.jpg,36662be9-49e3-4eb0-907e-c70502550f49.jpg,0.489,0.511
ViT-B-16 openai,Catching Fish,A woman is catching fish,0efd4d9e-7012-47a3-a141-44082a7867e3.jpg,3899b64d-9dca-47fe-b294-ab544892eea6.jpg,0.491,0.509
ViT-B-16 openai,Catching Fish,A woman is catching fish,223e74f0-b174-4dad-a38b-37e7249281b4.jpg,38ff1edd-ef37-4671-989a-b3dfda122656.jpg,0.483,0.517
ViT-B-16 openai,Catching Fish,A woman is catching fish,286f7bd9-2a11-4bab-a4e2-c06155699e5c.jpg,4cd0c07a-0f2b-49f5-810d-85fcd1ac57d1.jpg,0.482,0.518
ViT-B-16 openai,Catching Fish,A woman is catching fish,2d5d1db0-9b8d-445d-bc10-d7c9337722af.jpg,517d2eac-0aff-4f77-a1bf-d2a0c8a3b730.jpg,0.493,0.507
ViT-B-16 openai,Catching Fish,A woman is catching fish,30b6c146-08b2-4328-a7e7-abbc86088554.jpg,5a2d7aa4-c906-48d3-b57a-ccc1f1febc01.jpg,0.485,0.515
ViT-B-16 openai,Catching Fish,A woman is catching fish,335ba663-3663-4714-bd20-09d2660aef8b.jpg,6ca66b6b-2190-4c00-8a52-c1434ad8d1f3.jpg,0.497,0.503
ViT-B-16 openai,Catching Fish,A woman is catching fish,3a005b12-bd9d-4d48-a32f-587932793760.jpg,6g4s5Xed-1.jpg,0.486,0.514
ViT-B-16 openai,Catching Fish,A woman is catching fish,45e584f9-8817-4548-8562-009a7674973e.jpg,6g4s5Xed-2.jpg,0.491,0.509
ViT-B-16 openai,Catching Fish,A woman is catching fish,47fc69a2-e5a5-4b94-aa82-084bd5e0c612.jpg,6g4s5Xed-3.jpg,0.483,0.517
ViT-B-16 openai,Catching Fish,A woman is catching fish,5d20a9e7-b66e-4dea-8319-1459f9a79dfb.jpg,6g4s5Xed-4.jpg,0.492,0.508
ViT-B-16 openai,Catching Fish,A woman is catching fish,6a124eeb-2e2b-4069-b427-964eecde3398.jpg,827a9cf5-fe16-4891-9a54-7d899709601a.jpg,0.488,0.512
ViT-B-16 openai,Catching Fish,A woman is catching fish,70b45dad-cb6b-4d0a-9870-da019fd3ddb3.jpg,908e0fbe-ce84-4db7-9bb1-bee0d3e2ed7a.jpg,0.486,0.514
ViT-B-16 openai,Catching Fish,A woman is catching fish,80.jpeg,a488f2b7-490f-44c5-bb38-f79c5f6e1ffa.jpg,0.49,0.51
ViT-B-16 openai,Catching Fish,A woman is catching fish,81.jpeg,b163edaa-9296-42ab-9835-8c7be32763ae.jpg,0.496,0.504
ViT-B-16 openai,Catching Fish,A woman is catching fish,82.jpeg,c7fd600f-206a-40e5-abb9-c3ad13be5515.jpg,0.487,0.513
ViT-B-16 openai,Catching Fish,A woman is catching fish,83.jpeg,c84930d6-595a-416d-8cb9-8a65c72e3541.jpg,0.492,0.508
ViT-B-16 openai,Catching Fish,A woman is catching fish,84.jpeg,c9545eca-4fde-40fe-9881-b81871b3441a.jpg,0.506,0.494
ViT-B-16 openai,Catching Fish,A woman is catching fish,85.jpeg,ctydjNJn-1.jpg,0.5,0.5
ViT-B-16 openai,Catching Fish,A woman is catching fish,86.jpeg,d78cb161-1c2a-483f-b43b-b5667193ebf4.jpg,0.494,0.506
ViT-B-16 openai,Catching Fish,A woman is catching fish,87.jpeg,db003ce7-54ad-4001-8143-4368ba164373.jpg,0.49,0.51
ViT-B-16 openai,Catching Fish,A woman is catching fish,87457026-b14d-49e9-8b40-b0a63d6601a3.jpg,dEHNDCU9-1.jpg,0.486,0.514
ViT-B-16 openai,Catching Fish,A woman is catching fish,88.jpeg,dEHNDCU9-2.jpg,0.492,0.508
ViT-B-16 openai,Catching Fish,A woman is catching fish,89.jpeg,dEHNDCU9-3.jpg,0.499,0.501
ViT-B-16 openai,Catching Fish,A woman is catching fish,90.jpeg,dEHNDCU9-4.jpg,0.485,0.515
ViT-B-16 openai,Catching Fish,A woman is catching fish,93726eb8-d4d9-4fb5-a35b-302eb18aacaa.jpg,facaa9b6-8639-4365-a116-9cead88eeb97.jpg,0.492,0.508
ViT-B-16 openai,Catching Fish,A woman is catching fish,95766582-ba12-4522-8b0a-f5aec18363d7.jpg,FSJFeMvC-1.jpg,0.493,0.507
ViT-B-16 openai,Catching Fish,A woman is catching fish,9b56ae0f-7b5e-4565-8057-2e5988695486.jpg,FSJFeMvC-2.jpg,0.494,0.506
ViT-B-16 openai,Catching Fish,A woman is catching fish,b96dfb88-68f9-421b-995f-900c467340b8.jpg,FSJFeMvC-3.jpg,0.479,0.521
ViT-B-16 openai,Catching Fish,A woman is catching fish,bd70dd0b-9f14-4132-95da-3d39f445dd4d.jpg,FSJFeMvC-4.jpg,0.489,0.511
ViT-B-16 openai,Catching Fish,A woman is catching fish,c60d2ebf-9aa6-47ea-bdfd-3c859477accf.jpg,kJfkn2QX-1.jpg,0.487,0.513
ViT-B-16 openai,Catching Fish,A woman is catching fish,CabFS7up-3.jpg,kJfkn2QX-2.jpg,0.485,0.515
ViT-B-16 openai,Catching Fish,A woman is catching fish,da4efce6-b83b-4f82-922a-de9094e89701.jpg,kJfkn2QX-3.jpg,0.482,0.518
ViT-B-16 openai,Catching Fish,A woman is catching fish,ecf81175-3875-4a57-9ce2-49ed458b3983.jpg,kJfkn2QX-4.jpg,0.49,0.51
ViT-B-16 openai,Catching Fish,A woman is catching fish,f1cb0314-1619-4de8-a3e1-2d6da05f1eef.jpg,LgzGNBxK-1.jpg,0.488,0.512
ViT-B-16 openai,Choosing Dress,A woman is choosing dress,1d9160a8-4517-424c-9fef-37104416debd.jpg,0aecbded-0d9d-47df-aec8-75799c9b7eba.jpg,0.504,0.496
ViT-B-16 openai,Choosing Dress,A woman is choosing dress,39e7b144-d079-4baa-be38-bd4c011fa887.jpg,3e8595f8-3db4-4710-a6f7-d3e5bf430cb4.jpg,0.493,0.507
ViT-B-16 openai,Choosing Dress,A woman is choosing dress,3cd0eb8e-2072-43c1-aa3d-590d6639435a.jpg,442f3fe2-75aa-424e-9dfb-4a6cca627c51.jpg,0.495,0.505
ViT-B-16 openai,Choosing Dress,A woman is choosing dress,4jHz2M78-2.jpg,53a08e9c-33c4-4b8e-8211-4442032e8be6.jpg,0.485,0.515
ViT-B-16 openai,Choosing Dress,A woman is choosing dress,5bbda914-dc44-42d2-a270-61858a4b6f4a.jpg,60d949c3-3495-449c-aab4-d958309e6579.jpg,0.495,0.505
ViT-B-16 openai,Choosing Dress,A woman is choosing dress,6c6b473c-65f4-4515-baab-e871783e1f98.jpg,788460c2-c218-4cf4-8794-9d1f1ac99d58.jpg,0.503,0.497
ViT-B-16 openai,Choosing Dress,A woman is choosing dress,6wRWRTDy-4.jpg,82.jpeg,0.472,0.528
ViT-B-16 openai,Choosing Dress,A woman is choosing dress,717180ca-f14e-4c21-88c6-8395cac3817c.jpg,83.jpeg,0.49,0.51
ViT-B-16 openai,Choosing Dress,A woman is choosing dress,796d0e93-0eaf-4f68-b4b6-b59e6138d516.jpg,84.jpeg,0.503,0.497
ViT-B-16 openai,Choosing Dress,A woman is choosing dress,7yLFzS5V-2.jpg,85.jpeg,0.499,0.501
ViT-B-16 openai,Choosing Dress,A woman is choosing dress,84fa09d4-59b7-4163-a75b-13330496c38f.jpg,86.jpeg,0.505,0.495
ViT-B-16 openai,Choosing Dress,A woman is choosing dress,8a0ae22e-bcb0-4446-83f7-e5706cfcbb96.jpg,87.jpeg,0.492,0.508
ViT-B-16 openai,Choosing Dress,A woman is choosing dress,8NkTtJdS-4.jpg,88.jpeg,0.493,0.507
ViT-B-16 openai,Choosing Dress,A woman is choosing dress,b0cae828-cd22-4f07-9f87-19279f59a415.jpg,89.jpeg,0.492,0.508
ViT-B-16 openai,Choosing Dress,A woman is choosing dress,c2c0775c-c6f6-4aa9-84d1-4b82b5760413.jpg,894f1df9-4323-459d-a6f0-675e8dd3f126.jpg,0.487,0.513
ViT-B-16 openai,Choosing Dress,A woman is choosing dress,c9676767-2df9-45a6-a06a-5c724e428ff0.jpg,8dcf2e14-c5a3-4a1e-b786-7d05c3ef3e9d.jpg,0.493,0.507
ViT-B-16 openai,Choosing Dress,A woman is choosing dress,d5361034-a662-47eb-955c-5f1b28a3c906.jpg,90.jpeg,0.495,0.505
ViT-B-16 openai,Choosing Dress,A woman is choosing dress,dae17ec8-feaf-4481-9c9c-7cf7c93eff2a.jpg,90040d7e-8c34-4ba9-a170-1eae6a4db25f.jpg,0.493,0.507
ViT-B-16 openai,Choosing Dress,A woman is choosing dress,daJAsj7t-2.jpg,91.jpeg,0.486,0.514
ViT-B-16 openai,Choosing Dress,A woman is choosing dress,e516588e-3502-477f-b7c7-578958e10e87.jpg,92.jpeg,0.498,0.502
ViT-B-16 openai,Choosing Dress,A woman is choosing dress,ea79f543-d156-491e-b7f0-579246f22b33.jpg,a45330ff-ffad-48a6-af07-e6e4c7ae4dff.jpg,0.497,0.503
ViT-B-16 openai,Choosing Dress,A woman is choosing dress,Gt2H3mE4-4.jpg,b41c1f21-4696-4438-b787-2c9b7a679531.jpg,0.482,0.518
ViT-B-16 openai,Choosing Dress,A woman is choosing dress,hwvWJTsa-4.jpg,bebf4710-b4ef-4d27-8c72-c9f48bb1b340.jpg,0.502,0.498
ViT-B-16 openai,Choosing Dress,A woman is choosing dress,N5TfK2yR-3.jpg,c181af6b-cc18-4150-bf0f-b85a4ab7f070.jpg,0.489,0.511
ViT-B-16 openai,Choosing Dress,A woman is choosing dress,oqjeibUS-1.jpg,c37ad11d-53bd-466e-b72b-f4abc1c7168c.jpg,0.489,0.511
ViT-B-16 openai,Choosing Dress,A woman is choosing dress,ov3HQYAv-2.jpg,d1a4b30a-768b-466c-9feb-dd4602b865de.jpg,0.491,0.509
ViT-B-16 openai,Choosing Dress,A woman is choosing dress,pWMjWimY-2.jpg,db165a1a-89fc-41f4-af0d-9cca5d2bd7be.jpg,0.493,0.507
ViT-B-16 openai,Choosing Dress,A woman is choosing dress,RHV3HoUi-2.jpg,f9b034be-bfa4-4643-a947-d2e387f191b1.jpg,0.484,0.516
ViT-B-16 openai,Climbing Tree,A woman is climbing tree,141b59dd-2777-4ffe-baa0-b0c4d803ebd3.jpg,035006b5-b565-469a-afac-558a79be4250.jpg,0.492,0.508
ViT-B-16 openai,Climbing Tree,A woman is climbing tree,29f12b60-4b9a-462d-849e-eccb3ba54e15.jpg,0e0a316f-de5c-4380-a3eb-b4f3a18b8e6f.jpg,0.489,0.511
ViT-B-16 openai,Climbing Tree,A woman is climbing tree,30f611a8-8128-437b-8852-205e3ad9e3b5.jpg,204587f8-c652-4fc2-8bc2-7afab95fe6e5.jpg,0.497,0.503
ViT-B-16 openai,Climbing Tree,A woman is climbing tree,4d6c0e38-0c77-4119-a354-55cec2f61a0f.jpg,23d5fcfd-0c00-4ac3-b656-ef6a2b7f634e.jpg,0.48,0.52
ViT-B-16 openai,Climbing Tree,A woman is climbing tree,5ff790c0-98c3-4df3-9862-d2650ac499be.jpg,24af7a66-e443-4e31-9b5f-e1163cd13656.jpg,0.495,0.505
ViT-B-16 openai,Climbing Tree,A woman is climbing tree,77.jpeg,28b0b709-bcb4-4d68-bdc7-d7f3d4091910.jpg,0.499,0.501
ViT-B-16 openai,Climbing Tree,A woman is climbing tree,78.jpeg,3218c493-2040-4920-a611-2d272ecf5c8a.jpg,0.484,0.516
ViT-B-16 openai,Climbing Tree,A woman is climbing tree,79.jpeg,3f61a3d2-4ccc-43a6-ad84-87a2edf00b0c.jpg,0.489,0.511
ViT-B-16 openai,Climbing Tree,A woman is climbing tree,7ad292db-ed78-4b5a-b779-c19bf7690c26.jpg,4504a775-ed5b-49f4-87c2-8a3e95c6bab7.jpg,0.486,0.514
ViT-B-16 openai,Climbing Tree,A woman is climbing tree,80.jpeg,4b88f04e-5390-4182-beb5-aff3b075f405.jpg,0.499,0.501
ViT-B-16 openai,Climbing Tree,A woman is climbing tree,81.jpeg,514a7a86-91b8-4117-b69e-5fcbbeb010f4.jpg,0.489,0.511
ViT-B-16 openai,Climbing Tree,A woman is climbing tree,82.jpeg,6e938578-4c6b-4754-bca2-ae38ade7ce6e.jpg,0.504,0.496
ViT-B-16 openai,Climbing Tree,A woman is climbing tree,83.jpeg,7debde8f-55c6-4352-9d2e-b9623ebba418.jpg,0.492,0.508
ViT-B-16 openai,Climbing Tree,A woman is climbing tree,84.jpeg,88184ecb-a960-4ba6-a1b7-5fc313b61aa5.jpg,0.503,0.497
ViT-B-16 openai,Climbing Tree,A woman is climbing tree,85.jpeg,95ec20fe-4f9e-4b42-a739-77e489c82e75.jpg,0.49,0.51
ViT-B-16 openai,Climbing Tree,A woman is climbing tree,86.jpeg,aa6ede84-4fbf-4de6-8386-38e27f24bb31.jpg,0.485,0.515
ViT-B-16 openai,Climbing Tree,A woman is climbing tree,87.jpeg,c4554704-c7a2-4c7c-9940-d4af35bca200.jpg,0.5,0.5
ViT-B-16 openai,Climbing Tree,A woman is climbing tree,88.jpeg,c65b383e-e20e-481f-8d0b-d65b609c695c.jpg,0.499,0.501
ViT-B-16 openai,Climbing Tree,A woman is climbing tree,89.jpeg,cb1319a7-f468-4c53-a6d0-6a2e1edf7576.jpg,0.491,0.509
ViT-B-16 openai,Climbing Tree,A woman is climbing tree,8be6bf79-54f3-49e4-a02c-a1037a8d6676.jpg,ewWhJXh5-1.jpg,0.49,0.51
ViT-B-16 openai,Climbing Tree,A woman is climbing tree,90.jpeg,f93674f4-eae8-4b3d-b285-7bda3a0d4211.jpg,0.491,0.509
ViT-B-16 openai,Climbing Tree,A woman is climbing tree,a2295771-07bc-4b48-a3fe-20dd38ad13dd.jpg,ffd21b3b-c9bf-4876-8c82-cae4a4afc6db.jpg,0.498,0.502
ViT-B-16 openai,Climbing Tree,A woman is climbing tree,a55190ef-51c9-4151-9054-da5433996455.jpg,hGKsUJjV-2.jpg,0.491,0.509
ViT-B-16 openai,Climbing Tree,A woman is climbing tree,b75a8735-037a-4b98-91e4-ae8debd82c5d.jpg,hGKsUJjV-3.jpg,0.498,0.502
ViT-B-16 openai,Climbing Tree,A woman is climbing tree,f6ff22e4-f71e-4012-9a4c-70b6f957eb28.jpg,hGKsUJjV-4.jpg,0.486,0.514
ViT-B-16 openai,Climbing Tree,A woman is climbing tree,f9cdc6db-2e3f-477b-ba51-a5c5543424c5.jpg,jzxYrKRx-2.jpg,0.499,0.501
ViT-B-16 openai,Climbing Tree,A woman is climbing tree,ff4fb295-0b04-4ee0-9e8e-03f8e58fa706.jpg,jzxYrKRx-3.jpg,0.483,0.517
ViT-B-16 openai,Drinking Beer,A woman is drinking beer,0b943cb8-9e9f-4024-a5e0-7631940e0a89.jpg,0edb0cda-3684-4c1f-b80c-3b8f6e3da419.jpg,0.478,0.522
ViT-B-16 openai,Drinking Beer,A woman is drinking beer,0ba4af02-a34b-4a34-97a2-f877e4aa4c90.jpg,17a3abec-c354-45e0-ab16-e34dd8e228cf.jpg,0.489,0.511
ViT-B-16 openai,Drinking Beer,A woman is drinking beer,0db066af-9ee5-4979-8d17-37b1a56bffe9.jpg,2f2ca659-da3c-4c0d-94d6-472c100ca490.jpg,0.492,0.508
ViT-B-16 openai,Drinking Beer,A woman is drinking beer,100.jpeg,34f4619a-87b6-442b-98e4-f3e0ae4ab840.jpg,0.494,0.506
ViT-B-16 openai,Drinking Beer,A woman is drinking beer,101.jpeg,39e6b4ab-ad6c-4db3-8aa7-6435da5071ea.jpg,0.512,0.488
ViT-B-16 openai,Drinking Beer,A woman is drinking beer,102.jpeg,3e612017-6000-4a51-a94d-7507cfff2a68.jpg,0.479,0.521
ViT-B-16 openai,Drinking Beer,A woman is drinking beer,103.jpeg,4a468426-e025-4351-bfb2-ef669e84fe37.jpg,0.491,0.509
ViT-B-16 openai,Drinking Beer,A woman is drinking beer,104.jpeg,53950b91-1258-4919-a8ab-0323146ae567.jpg,0.481,0.519
ViT-B-16 openai,Drinking Beer,A woman is drinking beer,105.jpeg,58c20919-c2a1-4ad1-b278-fdba11d5bca6.jpg,0.488,0.512
ViT-B-16 openai,Drinking Beer,A woman is drinking beer,106.jpeg,5e9cc87e-1a34-4bb0-bfad-f5334118adb8.jpg,0.503,0.497
ViT-B-16 openai,Drinking Beer,A woman is drinking beer,107.jpeg,69210efb-332e-4b5c-8528-195e97f9f482.jpg,0.489,0.511
ViT-B-16 openai,Drinking Beer,A woman is drinking beer,108.jpeg,71cd951e-8dd8-4b37-9da2-2ef0b73c1a67.jpg,0.494,0.506
ViT-B-16 openai,Drinking Beer,A woman is drinking beer,109.jpeg,81780742-b3c9-4dac-b51b-ea77ae7488f0.jpg,0.484,0.516
ViT-B-16 openai,Drinking Beer,A woman is drinking beer,110.jpeg,8cAMBSfi-1.jpg,0.487,0.513
ViT-B-16 openai,Drinking Beer,A woman is drinking beer,2b4bf55e-d475-431d-85b9-22c56cad64c1.jpg,8cAMBSfi-2.jpg,0.484,0.516
ViT-B-16 openai,Drinking Beer,A woman is drinking beer,30288c1d-bb6a-4bfd-8c81-966e7ae38153.jpg,8cAMBSfi-3.jpg,0.476,0.524
ViT-B-16 openai,Drinking Beer,A woman is drinking beer,369ca9cd-cec6-47df-bbac-18d26561b6ac.jpg,8cAMBSfi-4.jpg,0.488,0.512
ViT-B-16 openai,Drinking Beer,A woman is drinking beer,401d003d-06a0-4588-86f1-011ac0b5c549.jpg,8HayHGVi-1.jpg,0.483,0.517
ViT-B-16 openai,Drinking Beer,A woman is drinking beer,454875c2-03ce-475b-a8ca-5b23b2134380.jpg,8HayHGVi-2.jpg,0.479,0.521
ViT-B-16 openai,Drinking Beer,A woman is drinking beer,4a229dd5-1d0d-49a0-9762-af1607cd1a4c.jpg,8HayHGVi-3.jpg,0.493,0.507
ViT-B-16 openai,Drinking Beer,A woman is drinking beer,57392db0-03b5-4e8b-a44d-0ad8a282c9ff.jpg,8HayHGVi-4.jpg,0.484,0.516
ViT-B-16 openai,Drinking Beer,A woman is drinking beer,6e34eaf7-d213-452d-9acc-8e455307646a.jpg,9aaf9666-fb6e-4984-9eb5-f698e86ef730.jpg,0.483,0.517
ViT-B-16 openai,Drinking Beer,A woman is drinking beer,75cc5c2c-9987-4141-a389-352492b2d9b0.jpg,9b8a4b6a-4c87-4d16-8692-ad1bd2f2b047.jpg,0.488,0.512
ViT-B-16 openai,Drinking Beer,A woman is drinking beer,842b66f9-689f-4b76-a3ac-3cb955e60e2c.jpg,a0a7db46-2a21-415f-9d9e-4907b6af876f.jpg,0.496,0.504
ViT-B-16 openai,Drinking Beer,A woman is drinking beer,8be901a7-e8e0-4880-b26b-90d0181d9790.jpg,abbc8cc2-e508-4629-991b-acb07b34a92c.jpg,0.495,0.505
ViT-B-16 openai,Drinking Beer,A woman is drinking beer,b1ff7472-b6d9-4f0d-97d1-ef9ec8ff955e.jpg,b1571efc-76a3-4f98-b31b-50a9f9e0f7c3.jpg,0.503,0.497
ViT-B-16 openai,Drinking Beer,A woman is drinking beer,b5048076-281a-4a71-b99d-4e484e142df7.jpg,b9hqQEkz-1.jpg,0.488,0.512
ViT-B-16 openai,Drinking Beer,A woman is drinking beer,cd5664ae-f1b8-4e01-832c-6753ef28b46e.jpg,b9hqQEkz-2.jpg,0.479,0.521
ViT-B-16 openai,Drinking Beer,A woman is drinking beer,d292ae9a-e46d-45e6-94c5-9dd9c82edf71.jpg,b9hqQEkz-3.jpg,0.489,0.511
ViT-B-16 openai,Drinking Beer,A woman is drinking beer,ed201c45-7a5a-42e7-a19c-1b6a31a26b46.jpg,b9hqQEkz-4.jpg,0.487,0.513
ViT-B-16 openai,Drinking Beer,A woman is drinking beer,f313d6f2-5227-481e-a451-c94493c0739c.jpg,ba7046a3-f466-446d-ade4-7d8d6ab327f4.jpg,0.485,0.515
ViT-B-16 openai,Holding Baby,A woman is holding baby,0c32a620-8c30-4aca-840d-c2dbe173c85a.jpg,011c348d-500f-49bf-9d2b-22479dbd772f.jpg,0.494,0.506
ViT-B-16 openai,Holding Baby,A woman is holding baby,2b138f1e-7f8c-40b6-9d7b-c354cbe93727.jpg,05369f64-35f1-444c-b554-91fe9ecd986e.jpg,0.503,0.497
ViT-B-16 openai,Holding Baby,A woman is holding baby,35a292a5-e0c1-47b6-844f-03b5fa132fca.jpg,100.jpeg,0.486,0.514
ViT-B-16 openai,Holding Baby,A woman is holding baby,4158b9ac-1a05-4825-9c9a-df646f63478d.jpg,101.jpeg,0.493,0.507
ViT-B-16 openai,Holding Baby,A woman is holding baby,4f6e45b3-f443-455f-9b91-aa6a32b70624.jpg,103.jpeg,0.504,0.496
ViT-B-16 openai,Holding Baby,A woman is holding baby,56ab7d47-dbce-4f57-a4ba-a099c00ed74b.jpg,104.jpeg,0.496,0.504
ViT-B-16 openai,Holding Baby,A woman is holding baby,6abdd8f7-341b-4d79-8a4d-ea9e67864e05.jpg,105.jpeg,0.5,0.5
ViT-B-16 openai,Holding Baby,A woman is holding baby,8e9609c0-451f-4d21-80f2-3f272d3bb4c8.jpg,106.jpeg,0.498,0.502
ViT-B-16 openai,Holding Baby,A woman is holding baby,96974d9e-d1f2-4bcb-af12-567afb8661e2.jpg,107.jpeg,0.485,0.515
ViT-B-16 openai,Holding Baby,A woman is holding baby,a3e77227-65d2-4bb9-bead-0e37c5eda294.jpg,108.jpeg,0.493,0.507
ViT-B-16 openai,Holding Baby,A woman is holding baby,a6782558-ac33-491a-9afb-9b0adc571221.jpg,109.jpeg,0.495,0.505
ViT-B-16 openai,Holding Baby,A woman is holding baby,ac3712c0-62cf-4acf-a30c-6fa7e5ad1c8a.jpg,110.jpeg,0.494,0.506
ViT-B-16 openai,Holding Baby,A woman is holding baby,af04355c-90f3-46d5-be09-188deb3ae366.jpg,111.jpeg,0.492,0.508
ViT-B-16 openai,Holding Baby,A woman is holding baby,b31157d7-7c14-4481-a38e-d4c63860c5b1.jpg,112.jpeg,0.499,0.501
ViT-B-16 openai,Holding Baby,A woman is holding baby,b499be30-7cd2-4b46-bdde-545e00641be4.jpg,113.jpeg,0.49,0.51
ViT-B-16 openai,Holding Baby,A woman is holding baby,c2f3a209-f4d6-4f60-96a8-7f51d9718422.jpg,14dc15db-84ba-49eb-ba39-7679ff44955b.jpg,0.485,0.515
ViT-B-16 openai,Holding Baby,A woman is holding baby,cfaaf765-2eb7-4860-9f86-c7f05fe1e9aa.jpg,2304b318-3e35-4ae8-8387-d17e3ee879b0.jpg,0.492,0.508
ViT-B-16 openai,Holding Baby,A woman is holding baby,f05dadaa-bec0-45cc-8dc9-4dd59fc53fcb.jpg,2d34873c-9e4d-4bfb-986f-63afb9c1b89b.jpg,0.485,0.515
